Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Jo Adell,19,25,108,95,23,31,7,1,6,29,4,1,11,26,.326,.398,.611,1.009,58,2,1,0,1,0,1,2018,A,LAA
Jimmy Barnes,21,27,93,76,6,9,1,0,2,13,1,1,12,41,.118,.247,.211,.458,16,0,2,0,3,0,0,2018,A,LAA
Connor Fitzsimons,23,42,156,144,22,39,8,1,4,16,1,1,10,54,.271,.321,.424,.744,61,2,1,0,1,0,0,2018,A,LAA
Julio Garcia#,20,122,486,456,27,106,19,3,5,53,3,6,17,132,.232,.265,.320,.585,146,8,4,7,2,2,0,2018,A,LAA
Spencer Griffin,21,108,450,394,56,87,8,7,2,40,11,7,50,150,.221,.310,.292,.601,115,8,2,1,3,0,0,2018,A,LAA
Zane Gurwitz,23,37,135,124,12,22,4,2,0,8,0,0,11,29,.177,.244,.242,.486,30,8,0,0,0,0,0,2018,A,LAA
Torii Hunter Jr.,23,97,433,381,59,97,14,8,2,27,24,6,44,106,.255,.335,.349,.684,133,4,4,0,4,0,0,2018,A,LAA
David MacKinnon,23,35,146,111,21,29,7,0,1,13,0,0,35,30,.261,.438,.351,.790,39,1,0,0,0,0,0,2018,A,LAA
Brandon Marsh*,20,34,154,132,26,39,12,1,3,24,4,0,21,40,.295,.390,.470,.859,62,2,0,0,1,2,1,2018,A,LAA
Orlando Martinez*,20,53,238,218,27,63,12,1,3,25,6,5,17,56,.289,.340,.394,.735,86,3,1,0,2,0,0,2018,A,LAA
Kiki Menendez,23,27,108,102,11,24,4,1,1,4,0,0,6,36,.235,.278,.324,.601,33,3,0,0,0,0,0,2018,A,LAA
Tim Millard,23,30,122,107,9,26,4,0,2,12,1,0,12,30,.243,.328,.336,.664,36,3,2,0,1,1,0,2018,A,LAA
Alexis Olmeda,24,13,51,47,10,17,5,0,4,13,0,1,4,14,.362,.412,.723,1.135,34,0,0,0,0,0,0,2018,A,LAA
Keinner Pina,21,82,342,313,26,80,8,2,0,36,3,0,20,72,.256,.306,.294,.600,92,6,4,2,3,0,0,2018,A,LAA
Gleyvin Pineda*,21,46,172,149,21,37,3,0,2,16,2,1,21,38,.248,.343,.309,.652,46,2,1,0,1,0,0,2018,A,LAA
Leonardo Rivas#,20,119,547,454,62,106,16,7,4,34,16,10,84,138,.233,.355,.326,.681,148,7,3,4,2,0,0,2018,A,LAA
Alvaro Rubalcaba,23,29,112,95,10,21,6,1,1,12,0,0,12,24,.221,.330,.337,.667,32,2,4,0,1,0,0,2018,A,LAA
Jeyson Sanchez,23,44,155,131,19,24,6,0,3,14,0,1,16,35,.183,.310,.298,.607,39,5,8,0,0,0,0,2018,A,LAA
Franklin Torres,21,82,337,288,36,82,12,2,4,39,12,1,44,60,.285,.381,.382,.763,110,5,2,1,2,0,0,2018,A,LAA
Harrison Wenson,23,58,220,185,21,21,4,0,6,17,4,0,27,101,.114,.244,.232,.477,43,3,5,3,0,0,0,2018,A,LAA
Cam Williams,21,16,56,51,6,9,1,1,0,3,0,1,4,20,.176,.250,.235,.485,12,1,1,0,0,0,0,2018,A,LAA
Kevin Williams,22,91,381,347,27,85,18,3,4,35,3,4,28,111,.245,.304,.349,.653,121,4,2,3,1,0,0,2018,A,LAA
