Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Jason Kendall,29,150,666,587,84,191,29,3,6,58,8,7,49,40,.325,.399,.416,.815,244,9,25,1,3,3,1,2003,MLB,PIT
Randall Simon*,28,91,321,307,34,84,14,0,10,51,0,0,12,30,.274,.305,.417,.722,128,6,2,0,0,1,1,2003,MLB,PIT
Jeff Reboulet,39,93,299,261,37,63,10,2,3,25,2,1,27,47,.241,.321,.330,.650,86,6,4,6,1,3,1,2003,MLB,PIT
Jack Wilson,25,150,615,558,58,143,21,3,9,62,5,5,36,74,.256,.303,.353,.656,197,11,4,11,6,3,1,2003,MLB,PIT
Aramis Ramirez,25,96,415,375,44,105,25,1,12,67,1,1,25,68,.280,.330,.448,.778,168,17,7,0,8,3,1,2003,MLB,PIT
Brian Giles*,32,105,481,388,70,116,30,4,16,70,0,3,85,48,.299,.430,.521,.951,202,8,6,0,2,11,1,2003,MLB,PIT
Kenny Lofton*,36,84,374,339,58,94,19,4,9,26,18,5,28,29,.277,.333,.437,.770,148,2,2,2,3,1,1,2003,MLB,PIT
Reggie Sanders,35,130,498,453,74,129,27,4,31,87,15,5,38,110,.285,.345,.567,.913,257,10,5,0,2,4,1,2003,MLB,PIT
Craig Wilson,26,116,358,309,49,81,15,4,18,48,3,1,35,89,.262,.360,.511,.872,158,6,13,0,1,4,1,2003,MLB,PIT
Matt Stairs*,35,121,357,305,49,89,20,1,20,57,0,1,45,64,.292,.389,.561,.950,171,7,5,0,2,3,1,2003,MLB,PIT
Abraham Nunez#,27,118,351,311,37,77,8,7,4,35,9,3,26,53,.248,.310,.357,.667,111,8,3,9,2,1,1,2003,MLB,PIT
Tike Redman*,26,56,248,230,36,76,16,5,3,19,7,3,14,18,.330,.374,.483,.857,111,1,2,2,0,0,1,2003,MLB,PIT
Jose Hernandez,33,58,213,193,19,43,9,1,3,21,1,0,16,56,.223,.282,.326,.608,63,9,1,0,3,0,1,2003,MLB,PIT
Rob Mackowiak*,27,77,193,174,20,47,4,4,6,19,6,0,15,53,.270,.342,.443,.784,77,1,4,0,0,2,1,2003,MLB,PIT
Pokey Reese,30,37,120,107,9,23,2,0,1,12,6,0,9,31,.215,.271,.262,.533,28,2,0,2,2,1,1,2003,MLB,PIT
Carlos Rivera*,25,78,107,95,12,21,5,0,3,10,0,0,8,28,.221,.283,.368,.651,35,2,1,1,2,2,1,2003,MLB,PIT
Jason Bay,24,27,97,79,13,23,6,1,3,12,3,1,18,28,.291,.423,.506,.929,40,0,0,0,0,0,1,2003,MLB,PIT
Kevin Young,34,52,96,84,8,17,4,0,2,7,1,0,12,25,.202,.302,.321,.624,27,1,0,0,0,0,1,2003,MLB,PIT
Adam Hyzdu,31,51,75,63,16,13,5,0,1,8,0,0,10,21,.206,.320,.333,.653,21,2,1,0,1,0,1,2003,MLB,PIT
J.J. Davis,24,19,38,35,1,7,0,0,1,4,0,1,3,13,.200,.263,.286,.549,10,0,0,0,0,0,1,2003,MLB,PIT
Humberto Cota,24,10,17,16,1,4,1,0,0,1,0,0,1,5,.250,.294,.313,.607,5,0,0,0,0,0,1,2003,MLB,PIT
Bobby Hill#,25,1,4,3,1,1,0,0,0,0,0,0,1,0,.333,.500,.333,.833,1,0,0,0,0,0,1,2003,MLB,PIT
J.R. House,23,1,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,1,2003,MLB,PIT
