Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Roy Halladay,30,16,7,.696,3.71,31,31,0,7,1,0,225.1,232,101,93,15,48,3,139,3,0,4,927,121,3.55,1.243,9.3,0.6,1.9,5.6,2.90,1
SP,Dustin McGowan,25,12,10,.545,4.08,27,27,0,2,1,0,169.2,146,80,77,14,61,3,144,2,0,13,705,110,3.73,1.220,7.7,0.7,3.2,7.6,2.36,1
SP,A.J. Burnett,30,10,8,.556,3.75,25,25,0,2,0,0,165.2,131,74,69,23,66,2,176,12,0,5,691,119,4.33,1.189,7.1,1.2,3.6,9.6,2.67,1
SP,Shaun Marcum,25,12,6,.667,4.13,38,25,6,0,0,1,159.0,149,76,73,27,49,1,122,5,0,1,660,108,4.93,1.245,8.4,1.5,2.8,6.9,2.49,1
SP,Jesse Litsch,22,7,9,.438,3.81,20,20,0,0,0,0,111.0,116,56,47,14,36,2,50,7,0,2,478,118,5.14,1.369,9.4,1.1,2.9,4.1,1.39,1
SP,Josh Towers,30,5,10,.333,5.38,25,15,6,0,0,0,107.0,129,73,64,18,22,2,76,6,0,1,469,83,4.79,1.411,10.9,1.5,1.9,6.4,3.45,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Jeremy Accardo,25,4,4,.500,2.14,64,0,48,0,0,30,67.1,51,19,16,4,24,2,57,2,1,0,275,210,3.48,1.114,6.8,0.5,3.2,7.6,2.38,1
RP,Casey Janssen,25,2,3,.400,2.35,70,0,21,0,0,6,72.2,67,22,19,4,20,2,39,3,0,4,297,191,3.83,1.197,8.3,0.5,2.5,4.8,1.95,1
RP,Brian Tallet*,29,2,4,.333,3.47,48,0,11,0,0,0,62.1,49,26,24,1,28,7,54,6,0,1,267,130,3.35,1.235,7.1,0.1,4.0,7.8,1.93,1
RP,Scott Downs*,31,4,2,.667,2.17,81,0,13,0,0,1,58.0,47,15,14,3,24,3,57,1,1,2,239,207,3.24,1.224,7.3,0.5,3.7,8.8,2.38,1
RP,Jason Frasor,29,1,5,.167,4.58,51,0,18,0,0,3,57.0,47,29,29,3,23,1,59,2,1,2,242,98,3.17,1.228,7.4,0.5,3.6,9.3,2.57,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tomo Ohka,31,2,5,.286,5.79,10,10,0,0,0,0,56.0,68,39,36,10,22,1,21,0,0,2,251,78,5.99,1.607,10.9,1.6,3.5,3.4,0.95,1
,Brian Wolfe,26,3,1,.750,2.98,38,0,12,0,0,0,45.1,36,17,15,5,9,2,22,2,0,0,174,151,4.43,0.993,7.1,1.0,1.8,4.4,2.44,1
,Gustavo Chacin*,26,2,1,.667,5.60,5,5,0,0,0,0,27.1,29,17,17,6,7,1,11,2,0,0,118,81,6.28,1.317,9.5,2.0,2.3,3.6,1.57,1
,Brandon League,24,0,0,,6.17,14,0,2,0,0,0,11.2,19,8,8,1,7,0,7,0,0,3,58,75,4.95,2.229,14.7,0.8,5.4,5.4,1.00,1
,Victor Zambrano,31,0,2,.000,10.97,8,2,2,0,0,0,10.2,20,13,13,5,11,2,5,1,0,1,62,42,11.77,2.906,16.9,4.2,9.3,4.2,0.45,1
,Jordan De Jong,28,0,0,,8.00,6,0,4,0,0,0,9.0,11,9,8,0,5,0,7,0,0,0,42,58,3.35,1.778,11.0,0.0,5.0,7.0,1.40,1
,Josh Banks,24,0,0,,7.36,3,1,1,0,0,0,7.1,11,6,6,1,2,0,2,0,0,0,35,64,5.29,1.773,13.5,1.2,2.5,2.5,1.00,1
,Joe Kennedy*,28,1,0,1.000,5.14,9,0,2,0,0,0,7.0,6,6,4,0,5,0,8,0,0,0,32,91,3.10,1.571,7.7,0.0,6.4,10.3,1.60,1
,Jamie Vermilyea,25,0,0,,0.00,2,0,1,0,0,0,6.0,5,0,0,0,0,0,2,0,0,0,22,,2.57,0.833,7.5,0.0,0.0,3.0,,1
,Ty Taubenheim,24,0,0,,9.00,1,1,0,0,0,0,5.0,5,5,5,1,4,0,4,1,0,1,24,53,7.24,1.800,9.0,1.8,7.2,7.2,1.00,1
,B.J. Ryan*,31,0,2,.000,12.46,5,0,4,0,0,3,4.1,7,7,6,1,4,0,3,0,0,0,25,39,7.62,2.538,14.5,2.1,8.3,6.2,0.75,1
,Lee Gronkiewicz,28,0,0,,2.25,1,0,0,0,0,0,4.0,2,1,1,1,2,0,2,0,0,0,15,216,6.99,1.000,4.5,2.3,4.5,4.5,1.00,1
,Team Totals,27.4,83,79,.512,4.00,162,162,151,11,2,44,1448.2,1383,699,644,157,479,34,1067,55,3,42,6108,112,4.28,1.285,8.6,1.0,3.0,6.6,2.23,1
,Rank in 14 AL teams,,7,8,,2,,,,1,3,3,3 ,2,2,2,8,4,,6,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
