Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Israel Alcantara,25,15,65,55,8,13,4,0,3,18,0,1,7,15,.236,.308,.473,.780,26,0,0,0,3,0,1,1998,AA,SEA
Tarrik Brock*,24,111,443,372,76,103,28,7,15,65,17,9,59,110,.277,.380,.511,.891,190,2,6,1,5,4,1,1998,AA,SEA
Shawn Buhner,25,99,402,348,48,84,14,2,10,49,1,3,47,98,.241,.337,.379,.716,132,15,3,4,0,0,0,1998,AA,SEA
Jim Clifford*,28,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1998,AA,SEA
Chris Dean#,24,62,244,203,26,40,12,1,2,22,3,3,32,39,.197,.314,.296,.610,60,2,4,2,3,1,0,1998,AA,SEA
Danny Donato*,25,4,15,12,1,4,0,0,0,1,0,0,3,1,.333,.467,.333,.800,4,1,0,0,0,0,0,1998,AA,SEA
Giomar Guevara#,25,14,54,45,13,15,5,1,0,6,0,0,8,11,.333,.434,.489,.923,22,3,0,1,0,0,1,1998,AA,SEA
Adonis Harrison*,21,58,226,191,35,44,6,2,3,21,6,4,30,30,.230,.342,.330,.672,63,2,3,1,1,0,0,1998,AA,SEA
Kraig Hawkins,26,51,225,184,37,52,3,2,0,13,12,5,39,31,.283,.411,.321,.731,59,1,1,1,0,1,0,1998,AA,SEA
Steve Hazlett,28,32,129,110,13,19,5,2,3,19,0,1,16,42,.173,.287,.336,.623,37,1,2,0,1,0,0,1998,AA,SEA
Rich Hills,24,124,514,440,54,104,19,0,3,51,1,2,56,66,.236,.326,.300,.626,132,16,7,2,9,1,0,1998,AA,SEA
Aaron Holbert,25,68,283,251,46,72,13,5,3,34,10,14,22,41,.287,.355,.414,.769,104,3,5,4,1,0,1,1998,AA,SEA
Jim Horner,24,73,289,247,29,54,9,1,9,36,2,1,33,59,.219,.313,.372,.685,92,5,3,1,5,0,0,1998,AA,SEA
Randy Jorgensen*,26,7,31,26,4,10,3,0,0,10,0,0,4,3,.385,.484,.500,.984,13,2,1,0,0,0,0,1998,AA,SEA
Joe Mathis*,23,104,431,395,49,99,18,5,4,41,12,11,27,84,.251,.301,.352,.653,139,6,3,2,4,0,0,1998,AA,SEA
Carlos Mendoza*,23,35,166,139,27,47,3,3,1,19,16,2,19,18,.338,.432,.424,.857,59,6,4,4,0,0,1,1998,AA,SEA
Joel Ramirez,24,20,68,62,7,16,3,0,0,8,0,0,4,8,.258,.309,.306,.615,19,1,1,0,1,0,0,1998,AA,SEA
Kerry Robinson*,24,72,342,309,45,83,7,5,2,26,28,9,27,28,.269,.325,.343,.668,106,6,0,4,2,0,1,1998,AA,SEA
Tony Rodriguez,27,13,44,41,5,9,0,0,0,3,0,0,3,6,.220,.273,.220,.492,9,1,0,0,0,0,1,1998,AA,SEA
Scott Steinmann*,24,18,61,52,7,9,2,0,0,2,0,1,7,12,.173,.283,.212,.495,11,0,1,1,0,0,0,1998,AA,SEA
Karl Thompson,24,2,9,8,1,1,0,0,0,0,0,0,1,2,.125,.222,.125,.347,1,0,0,0,0,0,0,1998,AA,SEA
Luis Tinoco,23,20,86,75,9,20,3,0,1,12,0,0,11,8,.267,.360,.347,.707,26,3,0,0,0,0,0,1998,AA,SEA
Paul Torres,27,123,537,457,57,126,19,2,12,73,3,3,67,63,.276,.367,.405,.772,185,12,3,3,7,1,0,1998,AA,SEA
Dusty Wathan,24,69,281,234,32,60,10,0,2,21,3,1,28,39,.256,.369,.325,.694,76,8,15,2,2,2,1,1998,AA,SEA
Luke Wilcox*,24,88,381,331,57,95,23,3,17,69,2,3,39,54,.287,.365,.529,.894,175,6,5,0,6,5,0,1998,AA,SEA
Todd Wilson,26,18,72,64,5,13,4,0,0,7,0,0,6,15,.203,.282,.266,.547,17,1,1,1,0,0,0,1998,AA,SEA
