Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Rod Barajas,32,104,377,349,44,87,23,0,11,49,0,0,17,61,.249,.294,.410,.704,143,9,7,0,4,0,1
Lyle Overbay*,31,158,630,544,74,147,32,2,15,69,1,2,74,116,.270,.358,.419,.777,228,24,3,1,5,3,1
Joe Inglett*,30,109,385,344,45,102,15,7,3,39,9,2,28,43,.297,.355,.407,.762,140,5,4,8,1,0,1
David Eckstein,33,76,303,260,27,72,18,0,1,23,2,1,24,27,.277,.354,.358,.711,93,6,8,9,2,1,1
Scott Rolen,33,115,467,408,58,107,30,3,11,50,5,0,46,71,.262,.349,.431,.780,176,12,10,0,3,2,1
Adam Lind*,24,88,349,326,48,92,16,4,9,40,2,0,16,59,.282,.316,.439,.755,143,8,2,1,4,3,1
Vernon Wells,29,108,466,427,63,128,22,1,20,78,4,2,29,46,.300,.343,.496,.840,212,16,3,0,7,5,1
Alex Rios,27,155,687,635,91,185,47,8,15,79,32,8,44,112,.291,.337,.461,.798,293,20,2,0,5,2,1
Matt Stairs*,40,105,368,320,42,80,11,1,11,44,1,1,41,87,.250,.342,.394,.736,126,10,5,0,2,9,1
Marco Scutaro,32,145,592,517,76,138,23,1,7,60,7,2,57,65,.267,.341,.356,.697,184,8,5,6,7,0,1
Gregg Zaun#,37,86,288,245,29,58,12,0,6,30,2,1,38,38,.237,.340,.359,.700,88,6,1,3,1,1,1
Brad Wilkerson*,31,85,241,208,20,45,8,2,4,23,2,3,25,53,.216,.297,.332,.629,69,3,1,2,5,4,1
Aaron Hill,26,55,229,205,19,54,14,0,2,20,4,2,16,31,.263,.324,.361,.685,74,4,3,4,1,0,1
John McDonald,33,84,207,186,21,39,8,0,1,18,3,1,10,25,.210,.255,.269,.524,50,3,2,7,2,0,1
Shannon Stewart,34,52,200,175,14,42,4,2,1,14,3,1,22,18,.240,.325,.303,.628,53,8,1,0,2,1,1
Kevin Mench,30,51,131,115,18,28,11,1,0,10,2,0,14,18,.243,.321,.357,.677,41,3,0,0,2,2,1
Travis Snider*,20,24,80,73,9,22,6,0,2,13,0,0,5,23,.301,.338,.466,.803,34,0,0,0,2,0,1
Frank Thomas,40,16,72,60,7,10,1,0,3,11,0,0,11,13,.167,.306,.333,.639,20,3,1,0,0,0,1
Jose Bautista,27,21,61,56,7,12,2,0,3,10,0,0,2,14,.214,.237,.411,.648,23,2,0,2,1,1,1
Curtis Thigpen,25,10,21,17,2,3,0,0,1,1,0,0,1,8,.176,.263,.353,.616,6,0,1,2,0,0,1
Jorge Velandia,33,3,7,7,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1
Buck Coats*,26,8,6,5,0,1,0,0,0,0,1,0,1,2,.200,.333,.200,.533,1,0,0,0,0,0,1
Robinzon Diaz,24,1,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Hector Luna,28,2,1,1,0,1,0,0,0,0,0,1,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,1
