Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Steve Trachsel,28,8,18,.308,5.56,34,34,0,4,0,0,205.2,226,133,127,32,64,4,149,3,3,8,894,81,4.69,1.410,9.9,1.4,2.8,6.5,2.33,1
SP,Jon Lieber,29,10,11,.476,4.07,31,31,0,3,1,0,203.1,226,107,92,28,46,6,186,1,2,2,875,110,3.79,1.338,10.0,1.2,2.0,8.2,4.04,1
SP,Kevin Tapani,35,6,12,.333,4.83,23,23,0,1,0,0,136.0,151,81,73,12,33,2,73,4,0,3,591,93,4.02,1.353,10.0,0.8,2.2,4.8,2.21,1
SP,Kyle Farnsworth,23,5,9,.357,5.05,27,21,1,1,1,0,130.0,140,80,73,28,52,1,70,3,1,7,579,89,6.13,1.477,9.7,1.9,3.6,4.8,1.35,1
SP,Terry Mulholland*,36,6,6,.500,5.15,26,16,4,0,0,0,110.0,137,71,63,16,32,4,44,1,0,2,485,87,5.12,1.536,11.2,1.3,2.6,3.6,1.38,1
SP,Andrew Lorraine*,26,2,5,.286,5.55,11,11,0,2,1,0,61.2,71,42,38,9,22,3,40,0,0,3,272,81,4.80,1.508,10.4,1.3,3.2,5.8,1.82,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Terry Adams,26,6,3,.667,4.02,52,0,38,0,0,13,65.0,60,33,29,9,28,2,57,0,0,6,277,112,4.47,1.354,8.3,1.2,3.9,7.9,2.04,1
RP,Scott Sanders,30,4,7,.364,5.52,67,6,16,0,0,2,104.1,112,69,64,19,53,8,89,0,1,5,469,81,5.32,1.581,9.7,1.6,4.6,7.7,1.68,1
RP,Rodney Myers,30,3,1,.750,4.38,46,0,5,0,0,0,63.2,71,34,31,10,25,2,41,1,0,2,278,103,5.11,1.508,10.0,1.4,3.5,5.8,1.64,1
RP,Felix Heredia*,24,3,1,.750,4.85,69,0,15,0,0,1,52.0,56,35,28,7,25,2,50,1,0,2,237,93,4.46,1.558,9.7,1.2,4.3,8.7,2.00,1
RP,Rick Aguilera,37,6,3,.667,3.69,44,0,25,0,0,8,46.1,44,22,19,6,10,1,32,2,0,3,191,122,4.21,1.165,8.5,1.2,1.9,6.2,3.20,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dan Serafini*,25,3,2,.600,6.93,42,4,8,0,0,1,62.1,86,51,48,9,32,3,17,1,0,3,302,65,6.05,1.893,12.4,1.3,4.6,2.5,0.53,1
,Micah Bowie*,24,2,6,.250,9.96,11,11,0,0,0,0,47.0,73,54,52,8,30,2,39,2,2,4,242,45,5.73,2.191,14.0,1.5,5.7,7.5,1.30,1
,Rod Beck,30,2,4,.333,7.80,31,0,19,0,0,7,30.0,41,26,26,5,13,3,13,0,0,1,141,58,5.73,1.800,12.3,1.5,3.9,3.9,1.00,1
,Matt Karchner,32,1,0,1.000,2.50,16,0,2,0,0,0,18.0,16,5,5,3,9,0,9,2,0,1,80,182,6.13,1.389,8.0,1.5,4.5,4.5,1.00,1
,Bobby Ayala,29,0,1,.000,2.81,13,0,4,0,0,0,16.0,11,7,5,4,5,1,15,2,0,1,65,163,5.82,1.000,6.2,2.3,2.8,8.4,3.00,1
,Brad Woodall*,30,0,1,.000,5.63,6,3,3,0,0,0,16.0,17,12,10,5,6,0,7,1,0,1,71,81,7.63,1.438,9.6,2.8,3.4,3.9,1.17,1
,Steve Rain,24,0,1,.000,9.20,16,0,5,0,0,0,14.2,28,17,15,1,7,0,12,1,0,1,79,50,4.02,2.386,17.2,0.6,4.3,7.4,1.71,1
,Mark Guthrie*,33,0,2,.000,3.65,11,0,0,0,0,0,12.1,7,6,5,1,4,2,9,0,0,1,47,126,3.70,0.892,5.1,0.7,2.9,6.6,2.25,1
,Brian McNichol*,25,0,2,.000,6.75,4,2,1,0,0,0,10.2,15,8,8,4,7,0,12,1,0,0,54,68,8.01,2.063,12.7,3.4,5.9,10.1,1.71,1
,Ray King*,25,0,0,,5.91,10,0,0,0,0,0,10.2,11,8,7,2,10,0,5,1,0,1,50,78,7.73,1.969,9.3,1.7,8.4,4.2,0.50,1
,Doug Creek*,30,0,0,,10.50,3,0,2,0,0,0,6.0,6,7,7,1,8,1,6,0,0,1,32,45,7.30,2.333,9.0,1.5,12.0,9.0,0.75,1
,Richie Barker,26,0,0,,7.20,5,0,1,0,0,0,5.0,6,4,4,0,4,1,3,0,0,1,25,66,4.33,2.000,10.8,0.0,7.2,5.4,0.75,1
,Kurt Miller,26,0,0,,18.00,4,0,1,0,0,0,3.0,6,6,6,1,3,0,1,0,0,0,17,28,9.80,3.000,18.0,3.0,9.0,3.0,0.33,1
,Gary Gaetti,40,0,0,,18.00,1,0,1,0,0,0,1.0,2,2,2,1,1,0,1,0,0,0,6,33,17.13,3.000,18.0,9.0,9.0,9.0,1.00,1
,Team Totals,29.0,67,95,.414,5.27,162,162,151,11,3,32,1430.2,1619,920,837,221,529,48,980,27,9,59,6359,86,4.94,1.501,10.2,1.4,3.3,6.2,1.85,1
,Rank in 16 NL teams,,15,2,,15,,,,4,6,15,14 ,15,15,15,15,3,,15,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
