Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Robert Fick*,27,124,448,401,62,109,21,2,19,61,0,3,39,62,.272,.339,.476,.816,119,191,10,4,0,4,3,1
1B,Tony Clark#,29,126,497,428,67,123,29,3,16,75,0,1,62,108,.287,.374,.481,.856,131,206,14,1,0,6,10,1
2B,Damion Easley,31,154,658,585,77,146,27,7,11,65,10,5,52,90,.250,.323,.376,.699,90,220,10,13,4,4,3,1
SS,Deivi Cruz,28,110,438,414,39,106,28,1,7,52,4,1,17,46,.256,.291,.379,.670,81,157,13,4,1,2,0,1
3B,Jose Macias#,29,137,534,488,62,131,24,6,8,51,21,6,32,54,.268,.316,.391,.707,91,191,7,3,8,3,0,1
LF,Bobby Higginson*,30,147,634,541,84,150,28,6,17,71,20,12,80,65,.277,.367,.445,.813,120,241,8,2,1,9,3,1
CF,Roger Cedeno#,26,131,572,523,79,153,14,11,6,48,55,15,36,83,.293,.337,.396,.733,99,207,5,2,6,5,1,1
RF,Juan Encarnacion,25,120,457,417,52,101,19,7,12,52,9,5,25,93,.242,.292,.408,.700,88,170,9,6,5,4,1,1
DH,Dean Palmer,32,57,246,216,34,48,11,0,11,40,4,1,27,59,.222,.317,.426,.743,100,92,3,3,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
IF,Shane Halter,31,136,507,450,53,128,32,7,12,65,3,3,37,100,.284,.344,.467,.811,118,210,14,7,7,6,2,1
1B,Randall Simon*,26,81,274,256,28,78,14,2,6,37,0,1,15,28,.305,.341,.445,.786,112,114,9,0,1,2,2,1
CF,Wendell Magee,28,90,233,207,26,44,11,4,5,17,3,0,23,44,.213,.293,.377,.670,81,78,8,1,1,1,1,1
C,Brandon Inge,24,79,202,189,13,34,11,0,0,15,1,4,9,41,.180,.215,.238,.453,24,45,2,0,2,2,0,1
UT,Ryan Jackson*,29,79,126,118,19,25,4,2,2,11,3,1,5,26,.212,.250,.331,.581,57,39,1,1,2,0,0,1
C,Javier Cardona,25,46,102,96,10,25,8,0,1,10,0,1,2,12,.260,.280,.375,.655,76,36,2,1,2,1,0,1
1B,Eric Munson*,23,17,69,66,4,10,3,1,1,6,0,1,3,21,.152,.188,.273,.461,24,18,2,0,0,0,0,1
3B,Jarrod Patterson*,27,13,43,41,6,11,1,1,2,4,0,1,0,4,.268,.302,.488,.790,111,20,2,2,0,0,0,1
OF,Billy McMillon*,29,20,37,34,1,3,1,0,1,4,0,0,2,12,.088,.162,.206,.368,-1,7,1,1,0,0,0,1
RF,Chris Wakeland*,27,10,36,36,5,9,2,0,2,6,0,0,0,13,.250,.250,.472,.722,91,17,0,0,0,0,0,1
C,Mike Rivera,24,4,12,12,2,4,2,0,0,1,0,0,0,2,.333,.333,.500,.833,123,6,0,0,0,0,0,1
DH,Jermaine Clark*,24,3,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
2B,Pedro Santana,24,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jeff Weaver,24,2,6,5,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Chris Holt,29,2,4,4,0,1,1,0,0,0,0,0,0,3,.250,.250,.500,.750,97,2,0,0,0,0,0,1
P,Steve Sparks,35,3,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Willie Blair,35,3,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Adam Pettyjohn,24,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Jose Lima,28,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Dave Mlicki,33,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Danny Patterson,30,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
