Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Mark Buehrle*,25,16,10,.615,3.89,35,35,0,4,1,0,245.1,257,119,106,33,51,2,165,8,0,0,1016,1.255,9.4,1.2,1.9,6.1,3.24,1,2004,MLB,CHW
Jon Garland,24,12,11,.522,4.89,34,33,0,1,0,0,217.0,223,125,118,34,76,2,113,4,0,3,923,1.378,9.2,1.4,3.2,4.7,1.49,1,2004,MLB,CHW
Esteban Loaiza,32,9,5,.643,4.86,21,21,0,2,1,0,140.2,156,81,76,23,45,3,83,1,0,2,604,1.429,10.0,1.5,2.9,5.3,1.84,1,2004,MLB,CHW
Scott Schoeneweis*,30,6,9,.400,5.59,20,19,0,0,0,0,112.2,129,74,70,17,49,0,69,3,0,3,500,1.580,10.3,1.4,3.9,5.5,1.41,1,2004,MLB,CHW
Freddy Garcia,27,9,4,.692,4.46,16,16,0,0,0,0,103.0,96,53,51,14,32,2,102,5,0,3,432,1.243,8.4,1.2,2.8,8.9,3.19,1,2004,MLB,CHW
José Contreras,32,5,4,.556,5.30,13,13,0,0,0,0,74.2,73,48,44,9,42,0,68,2,0,7,333,1.540,8.8,1.1,5.1,8.2,1.62,1,2004,MLB,CHW
Shingo Takatsu,35,6,4,.600,2.31,59,0,45,0,0,19,62.1,40,17,16,6,21,3,50,2,0,1,245,0.979,5.8,0.9,3.0,7.2,2.38,1,2004,MLB,CHW
Damaso Marte*,29,6,5,.545,3.42,74,0,24,0,0,6,73.2,56,28,28,10,34,4,68,3,0,3,303,1.222,6.8,1.2,4.2,8.3,2.00,1,2004,MLB,CHW
Neal Cotts*,24,4,4,.500,5.65,56,1,12,0,0,0,65.1,61,45,41,13,30,2,58,3,0,8,281,1.393,8.4,1.8,4.1,8.0,1.93,1,2004,MLB,CHW
Jon Adkins,26,2,3,.400,4.65,50,0,19,0,0,0,62.0,75,35,32,13,20,3,44,1,0,1,271,1.532,10.9,1.9,2.9,6.4,2.20,1,2004,MLB,CHW
Cliff Politte,30,0,3,.000,4.38,54,0,9,0,0,1,51.1,52,26,25,6,22,5,48,2,0,2,225,1.442,9.1,1.1,3.9,8.4,2.18,1,2004,MLB,CHW
Felix Diaz,23,2,5,.286,6.75,18,7,3,0,0,0,49.1,62,38,37,13,16,1,33,3,0,0,226,1.581,11.3,2.4,2.9,6.0,2.06,1,2004,MLB,CHW
Michael Jackson,39,2,0,1.000,5.01,45,0,12,0,0,0,46.2,55,27,26,7,15,2,26,3,2,1,210,1.500,10.6,1.4,2.9,5.0,1.73,1,2004,MLB,CHW
Jason Grilli,27,2,3,.400,7.40,8,8,0,1,0,0,45.0,52,38,37,11,20,0,26,3,0,2,203,1.600,10.4,2.2,4.0,5.2,1.30,1,2004,MLB,CHW
Billy Koch,29,1,1,.500,5.40,24,0,19,0,0,8,23.1,24,15,14,3,16,4,25,2,0,4,114,1.714,9.3,1.2,6.2,9.6,1.56,1,2004,MLB,CHW
Dan Wright,26,0,4,.000,8.15,4,4,0,0,0,0,17.2,24,17,16,5,11,1,6,2,1,0,88,1.981,12.2,2.5,5.6,3.1,0.55,1,2004,MLB,CHW
Arnie Munoz*,22,0,1,.000,10.05,11,1,3,0,0,0,14.1,20,16,16,4,12,1,11,1,0,2,75,2.233,12.6,2.5,7.5,6.9,0.92,1,2004,MLB,CHW
Jon Rauch,25,1,1,.500,6.23,2,2,0,0,0,0,8.2,16,6,6,0,4,0,4,0,0,1,43,2.308,16.6,0.0,4.2,4.2,1.00,1,2004,MLB,CHW
Jeff Bajenaru,26,0,1,.000,10.80,9,0,4,0,0,0,8.1,15,10,10,0,6,1,8,0,0,0,44,2.520,16.2,0.0,6.5,8.6,1.33,1,2004,MLB,CHW
Josh Stewart*,25,0,1,.000,15.26,3,2,1,0,0,0,7.2,16,13,13,3,3,0,5,0,0,0,41,2.478,18.8,3.5,3.5,5.9,1.67,1,2004,MLB,CHW
Kelly Wunsch*,31,0,0,,0.00,3,0,1,0,0,0,2.0,2,0,0,0,1,0,1,0,0,0,8,1.500,9.0,0.0,4.5,4.5,1.00,1,2004,MLB,CHW
Vic Darensbourg*,33,0,0,,0.00,2,0,2,0,0,0,1.1,1,0,0,0,1,0,0,0,0,0,4,1.500,6.8,0.0,6.8,0.0,0.00,1,2004,MLB,CHW
