Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Greg Maddux,38,16,11,.593,4.02,33,33,0,2,1,0,212.2,218,103,95,35,33,4,151,9,0,2,872,1.180,9.2,1.5,1.4,6.4,4.58,1,2004,MLB,CHC
Carlos Zambrano,23,16,8,.667,2.75,31,31,0,1,1,0,209.2,174,73,64,14,81,4,188,20,2,6,887,1.216,7.5,0.6,3.5,8.1,2.32,1,2004,MLB,CHC
Matt Clement,29,9,13,.409,3.68,30,30,0,0,0,0,181.0,155,79,74,23,77,4,190,12,1,14,775,1.282,7.7,1.1,3.8,9.4,2.47,1,2004,MLB,CHC
Kerry Wood,27,8,9,.471,3.72,22,22,0,0,0,0,140.1,127,62,58,16,51,0,144,11,0,7,595,1.268,8.1,1.0,3.3,9.2,2.82,1,2004,MLB,CHC
Mark Prior,23,6,4,.600,4.02,21,21,0,0,0,0,118.2,112,53,53,14,48,2,139,3,1,2,510,1.348,8.5,1.1,3.6,10.5,2.90,1,2004,MLB,CHC
LaTroy Hawkins,31,5,4,.556,2.63,77,0,50,0,0,25,82.0,72,27,24,10,14,5,69,2,0,2,333,1.049,7.9,1.1,1.5,7.6,4.93,1,2004,MLB,CHC
Kyle Farnsworth,28,4,5,.444,4.73,72,0,25,0,0,0,66.2,67,39,35,10,33,1,78,2,0,1,298,1.500,9.0,1.4,4.5,10.5,2.36,1,2004,MLB,CHC
Kent Mercker*,36,3,1,.750,2.55,71,0,7,0,0,0,53.0,39,15,15,4,27,2,51,3,1,4,223,1.245,6.6,0.7,4.6,8.7,1.89,1,2004,MLB,CHC
Mike Remlinger*,38,1,2,.333,3.44,48,0,6,0,0,2,36.2,33,16,14,3,16,3,35,1,0,1,156,1.336,8.1,0.7,3.9,8.6,2.19,1,2004,MLB,CHC
Francis Beltran,24,2,2,.500,4.63,34,0,10,0,0,0,35.0,27,19,18,8,22,0,40,0,0,1,152,1.400,6.9,2.1,5.7,10.3,1.82,1,2004,MLB,CHC
Glendon Rusch*,29,6,2,.750,3.47,32,16,5,0,0,2,129.2,127,54,50,10,33,1,90,4,1,1,545,1.234,8.8,0.7,2.3,6.2,2.73,1,2004,MLB,CHC
Sergio Mitre,23,2,4,.333,6.62,12,9,2,0,0,0,51.2,71,38,38,6,20,1,37,4,1,5,244,1.761,12.4,1.0,3.5,6.4,1.85,1,2004,MLB,CHC
Jon Leicester,25,5,1,.833,3.89,32,0,6,0,0,0,41.2,40,20,18,7,15,0,35,0,0,0,175,1.320,8.6,1.5,3.2,7.6,2.33,1,2004,MLB,CHC
Michael Wuertz,25,1,0,1.000,4.34,31,0,11,0,0,1,29.0,22,14,14,4,17,1,30,0,1,2,124,1.345,6.8,1.2,5.3,9.3,1.76,1,2004,MLB,CHC
Todd Wellemeyer,25,2,1,.667,5.92,20,0,7,0,0,0,24.1,27,16,16,1,20,2,30,0,1,0,119,1.932,10.0,0.4,7.4,11.1,1.50,1,2004,MLB,CHC
Joe Borowski,33,2,4,.333,8.02,22,0,19,0,0,9,21.1,27,19,19,3,15,2,17,0,0,0,106,1.969,11.4,1.3,6.3,7.2,1.13,1,2004,MLB,CHC
Ryan Dempster,27,1,1,.500,3.92,23,0,8,0,0,2,20.2,16,9,9,1,13,0,18,2,0,1,93,1.403,7.0,0.4,5.7,7.8,1.38,1,2004,MLB,CHC
Jimmy Anderson*,28,0,0,,4.66,7,0,2,0,0,1,9.2,9,5,5,0,3,0,3,2,0,1,42,1.241,8.4,0.0,2.8,2.8,1.00,1,2004,MLB,CHC
Andy Pratt*,24,0,1,.000,21.60,4,0,1,0,0,0,1.2,0,4,4,0,7,1,1,1,0,0,13,4.200,0.0,0.0,37.8,5.4,0.14,1,2004,MLB,CHC
