Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Brian Lawrence,28,15,14,.517,4.12,34,34,0,2,1,0,203.0,226,101,93,26,55,7,121,7,0,2,870,1.384,10.0,1.2,2.4,5.4,2.20,1
Adam Eaton,26,11,14,.440,4.61,33,33,0,0,0,0,199.1,204,113,102,28,52,3,153,10,0,5,848,1.284,9.2,1.3,2.3,6.9,2.94,1
David Wells*,41,12,8,.600,3.73,31,31,0,0,0,0,195.2,203,85,81,23,20,1,101,2,1,2,804,1.140,9.3,1.1,0.9,4.6,5.05,1
Jake Peavy,23,15,6,.714,2.27,27,27,0,0,0,0,166.1,146,49,42,13,53,4,173,11,1,1,694,1.196,7.9,0.7,2.9,9.4,3.26,1
Ismael Valdez,30,9,6,.600,5.53,23,20,2,1,1,0,114.0,141,75,70,21,31,1,37,2,0,1,509,1.509,11.1,1.7,2.4,2.9,1.19,1
Trevor Hoffman,36,3,3,.500,2.30,55,0,51,0,0,41,54.2,42,14,14,5,8,1,53,0,0,2,209,0.915,6.9,0.8,1.3,8.7,6.63,1
Scott Linebrink,27,7,3,.700,2.14,73,0,7,0,0,0,84.0,61,22,20,8,26,2,83,3,0,3,326,1.036,6.5,0.9,2.8,8.9,3.19,1
Akinori Otsuka,32,7,2,.778,1.75,73,0,18,0,0,2,77.1,56,16,15,6,26,6,87,0,0,0,312,1.060,6.5,0.7,3.0,10.1,3.35,1
Jay Witasick,31,0,1,.000,3.21,44,0,20,0,0,1,61.2,57,28,22,8,26,2,57,1,0,4,266,1.346,8.3,1.2,3.8,8.3,2.19,1
Blaine Neal,26,1,1,.500,4.07,40,0,8,0,0,0,42.0,49,19,19,6,11,3,36,2,0,0,183,1.429,10.5,1.3,2.4,7.7,3.27,1
Antonio Osuna,31,2,1,.667,2.45,31,0,6,0,0,0,36.2,32,11,10,3,11,0,36,1,0,0,151,1.173,7.9,0.7,2.7,8.8,3.27,1
Dennis Tankersley,25,0,5,.000,5.14,9,6,0,0,0,0,35.0,35,25,20,3,17,3,29,1,0,2,157,1.486,9.0,0.8,4.4,7.5,1.71,1
Ricky Stone,29,1,1,.500,6.89,27,0,10,0,0,0,32.2,40,27,25,6,9,0,22,3,0,1,146,1.500,11.0,1.7,2.5,6.1,2.44,1
Rod Beck,35,0,2,.000,6.38,26,0,10,0,0,0,24.0,27,18,17,8,9,0,15,0,0,1,108,1.500,10.1,3.0,3.4,5.6,1.67,1
Sterling Hitchcock*,33,0,3,.000,6.33,4,4,0,0,0,0,21.1,22,15,15,5,8,0,14,0,0,1,91,1.406,9.3,2.1,3.4,5.9,1.75,1
Justin Germano,21,1,2,.333,8.86,7,5,0,0,0,0,21.1,31,24,21,2,14,0,16,0,0,0,109,2.109,13.1,0.8,5.9,6.8,1.14,1
Brandon Puffer,28,0,1,.000,5.50,14,0,9,0,0,0,18.0,24,13,11,3,11,1,12,1,0,0,89,1.944,12.0,1.5,5.5,6.0,1.09,1
Brian Sweeney,30,1,0,1.000,5.65,7,2,1,0,0,0,14.1,20,9,9,1,2,0,10,0,0,1,63,1.535,12.6,0.6,1.3,6.3,5.00,1
Steve Watkins,25,0,0,,6.28,11,0,7,0,0,0,14.1,17,10,10,3,4,0,7,2,0,0,65,1.465,10.7,1.9,2.5,4.4,1.75,1
Jason Szuminski,25,0,0,,7.20,7,0,2,0,0,0,10.0,12,9,8,3,11,2,5,2,0,0,57,2.300,10.8,2.7,9.9,4.5,0.45,1
Eddie Oropesa*,32,2,1,.667,11.00,16,0,4,0,0,0,9.0,6,12,11,1,13,3,6,0,0,1,45,2.111,6.0,1.0,13.0,6.0,0.46,1
Marty McLeary,29,0,0,,14.73,3,0,2,0,0,0,3.2,7,6,6,2,2,0,4,0,0,0,20,2.455,17.2,4.9,4.9,9.8,2.00,1
Andy Ashby,36,0,0,,0.00,2,0,2,0,0,0,2.0,1,0,0,0,0,0,2,0,0,0,7,0.500,4.5,0.0,0.0,9.0,,1
Mike Bynum*,26,0,1,.000,54.00,2,0,0,0,0,0,0.2,1,4,4,0,3,0,0,0,0,0,6,6.000,13.5,0.0,40.5,0.0,0.00,1
