Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Ramon Ortiz,28,13,11,.542,4.36,32,32,0,2,0,0,208.2,223,114,101,25,76,6,135,12,0,7,916,1.433,9.6,1.1,3.3,5.8,1.78,1
Scott Schoeneweis*,27,10,11,.476,5.08,32,32,0,1,0,0,205.1,227,122,116,21,77,2,104,14,1,4,910,1.481,9.9,0.9,3.4,4.6,1.35,1
Jarrod Washburn*,26,11,10,.524,3.77,30,30,0,1,0,0,193.1,196,89,81,25,54,4,126,7,0,3,813,1.293,9.1,1.2,2.5,5.9,2.33,1
Pat Rapp,33,5,12,.294,4.76,31,28,1,1,0,0,170.0,169,96,90,20,71,2,82,2,0,4,731,1.412,8.9,1.1,3.8,4.3,1.15,1
Ismael Valdez,27,9,13,.409,4.45,27,27,0,1,0,0,163.2,177,82,81,20,50,3,100,8,0,3,699,1.387,9.7,1.1,2.7,5.5,2.00,1
Troy Percival,31,4,2,.667,2.65,57,0,50,0,0,39,57.2,39,19,17,3,18,1,71,2,0,2,230,0.988,6.1,0.5,2.8,11.1,3.94,1
Al Levine,33,8,10,.444,2.38,64,1,21,0,0,2,75.2,71,25,20,7,28,4,40,2,0,6,316,1.308,8.4,0.8,3.3,4.8,1.43,1
Ben Weber,31,6,2,.750,3.42,56,0,19,0,0,0,68.1,66,28,26,4,31,8,40,5,1,0,299,1.420,8.7,0.5,4.1,5.3,1.29,1
Shigetoshi Hasegawa,32,5,6,.455,4.04,46,0,10,0,0,0,55.2,52,28,25,5,20,5,41,2,0,2,235,1.293,8.4,0.8,3.2,6.6,2.05,1
Mike Holtz*,28,1,2,.333,4.86,63,0,11,0,0,0,37.0,40,24,20,5,15,4,38,2,0,5,167,1.486,9.7,1.2,3.6,9.2,2.53,1
Lou Pote,29,2,0,1.000,4.15,44,1,15,0,0,2,86.2,88,41,40,11,32,5,66,3,0,3,380,1.385,9.1,1.1,3.3,6.9,2.06,1
Matt Wise,25,1,4,.200,4.38,11,9,2,0,0,0,49.1,47,27,24,11,18,1,50,2,0,0,211,1.318,8.6,2.0,3.3,9.1,2.78,1
Mark Lukasiewicz*,28,0,2,.000,6.04,24,0,11,0,0,0,22.1,21,17,15,6,9,2,25,2,0,2,98,1.343,8.5,2.4,3.6,10.1,2.78,1
Brian Cooper,26,0,1,.000,2.63,7,1,5,0,0,0,13.2,10,5,4,2,4,0,7,0,0,0,55,1.024,6.6,1.3,2.6,4.6,1.75,1
Scot Shields,25,0,0,,0.00,8,0,6,0,0,0,11.0,8,1,0,0,7,0,7,1,0,2,48,1.364,6.5,0.0,5.7,5.7,1.00,1
Bart Miadich,25,0,0,,4.50,11,0,4,0,0,0,10.0,6,5,5,2,8,0,11,0,0,1,41,1.400,5.4,1.8,7.2,9.9,1.38,1
Steve Green,23,0,0,,3.00,1,1,0,0,0,0,6.0,4,2,2,0,6,0,4,0,0,2,27,1.667,6.0,0.0,9.0,6.0,0.67,1
Toby Borland,32,0,1,.000,10.80,2,0,1,0,0,0,3.1,8,5,4,1,1,0,0,0,0,0,19,2.700,21.6,2.7,2.7,0.0,0.00,1
