Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Brandon Inge,25,95,351,321,27,65,15,3,7,24,1,3,24,101,.202,.266,.333,.599,107,7,4,1,1,0,1,2002,MLB,DET
Carlos Pena*,24,75,302,273,31,69,13,4,12,36,2,2,26,73,.253,.321,.462,.783,126,5,2,0,1,0,1,2002,MLB,DET
Damion Easley,32,85,346,304,29,68,14,1,8,30,1,3,27,43,.224,.307,.355,.663,108,4,11,1,3,3,1,2002,MLB,DET
Shane Halter,32,122,458,410,46,98,22,6,10,39,0,4,39,92,.239,.309,.395,.704,162,12,4,1,4,1,1,2002,MLB,DET
Chris Truby,28,89,292,277,23,55,13,2,2,15,1,1,5,71,.199,.215,.282,.496,78,5,2,3,5,0,1,2002,MLB,DET
Bobby Higginson*,31,119,499,444,50,125,24,3,10,63,12,5,41,45,.282,.345,.417,.762,185,8,6,1,7,3,1,2002,MLB,DET
Wendell Magee,29,97,364,347,34,94,19,1,6,35,2,4,10,64,.271,.289,.383,.673,133,9,1,1,5,0,1,2002,MLB,DET
Robert Fick*,28,148,614,556,66,150,36,2,17,63,0,1,46,90,.270,.331,.433,.764,241,17,7,0,5,4,1,2002,MLB,DET
Randall Simon*,27,130,506,482,51,145,17,1,19,82,0,1,13,30,.301,.320,.459,.779,221,13,4,0,7,5,1,2002,MLB,DET
Damian Jackson,28,81,274,245,31,63,20,1,1,25,12,3,21,36,.257,.320,.359,.679,88,3,3,2,3,0,1,2002,MLB,DET
George Lombard*,26,72,270,241,34,58,11,3,5,13,13,2,20,78,.241,.300,.373,.674,90,0,1,7,1,1,1,2002,MLB,DET
Craig Paquette,33,72,266,252,20,49,14,1,4,20,1,0,10,53,.194,.223,.306,.528,77,7,0,1,3,0,1,2002,MLB,DET
Ramon Santiago#,22,65,249,222,33,54,5,5,4,20,8,5,13,48,.243,.306,.365,.671,81,2,8,4,2,0,1,2002,MLB,DET
Dmitri Young#,28,54,216,201,25,57,14,0,7,27,2,0,12,39,.284,.329,.458,.786,92,12,2,0,1,5,1,2002,MLB,DET
Mike Rivera,25,39,138,132,11,30,8,1,1,11,0,0,4,35,.227,.254,.326,.579,43,5,1,0,1,0,1,2002,MLB,DET
Jose Macias#,30,33,121,107,10,25,4,0,0,6,3,2,8,13,.234,.291,.271,.562,29,4,1,4,1,0,1,2002,MLB,DET
Hiram Bocachica,26,34,109,103,14,23,4,0,4,8,2,2,5,22,.223,.259,.379,.638,39,2,0,1,0,0,1,2002,MLB,DET
Jacob Cruz*,29,35,107,88,12,24,3,1,2,6,3,1,13,20,.273,.377,.398,.775,35,2,3,1,2,0,1,2002,MLB,DET
Matt Walbeck#,32,27,89,85,4,20,2,0,0,3,0,0,3,14,.235,.258,.259,.517,22,2,0,0,1,0,1,2002,MLB,DET
Andres Torres#,24,19,79,70,7,14,1,1,0,3,2,2,6,16,.200,.266,.243,.509,17,2,1,0,2,0,1,2002,MLB,DET
Omar Infante,20,18,75,72,4,24,3,0,1,6,0,1,3,10,.333,.360,.417,.777,30,0,0,0,0,0,1,2002,MLB,DET
Eric Munson*,24,18,67,59,3,11,0,0,2,5,0,0,6,11,.186,.269,.288,.557,17,1,1,0,1,0,1,2002,MLB,DET
Mitch Meluskey#,28,8,34,27,3,6,0,0,0,1,0,0,5,3,.222,.353,.222,.575,6,0,1,0,1,0,1,2002,MLB,DET
Craig Monroe,25,13,26,25,3,3,1,0,1,1,0,2,0,5,.120,.154,.280,.434,7,1,1,0,0,0,1,2002,MLB,DET
Oscar Salazar,24,8,23,21,2,4,1,0,1,3,0,0,1,2,.190,.227,.381,.608,8,0,0,1,0,0,1,2002,MLB,DET
Dean Palmer,33,4,13,12,0,0,0,0,0,0,0,0,1,5,.000,.077,.000,.077,0,1,0,0,0,0,1,2002,MLB,DET
Ryan Jackson*,30,4,7,6,0,2,1,1,0,0,0,0,1,2,.333,.429,.833,1.262,5,0,0,0,0,0,1,2002,MLB,DET
