Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Paul Bako*,30,87,257,234,24,55,8,1,4,20,0,2,20,46,.235,.295,.329,.624,77,4,0,3,0,3,1,2002,MLB,MIL
Richie Sexson,27,157,652,570,86,159,37,2,29,102,0,0,70,136,.279,.363,.504,.867,287,17,8,0,4,7,1,2002,MLB,MIL
Eric Young Sr.,35,138,553,496,57,139,29,3,3,28,31,11,39,38,.280,.338,.369,.707,183,14,6,8,4,0,1,2002,MLB,MIL
Jose Hernandez,32,152,582,525,72,151,24,2,24,73,3,5,52,188,.288,.356,.478,.834,251,19,4,0,1,5,1,2002,MLB,MIL
Tyler Houston*,31,76,278,255,25,77,15,2,7,33,1,0,14,41,.302,.347,.459,.806,117,4,4,4,1,3,1,2002,MLB,MIL
Geoff Jenkins*,27,67,272,243,35,59,17,1,10,29,1,2,22,60,.243,.320,.444,.764,108,8,6,0,1,1,1,2002,MLB,MIL
Alex Sanchez*,25,112,435,394,55,114,10,7,1,33,37,14,31,62,.289,.343,.358,.701,141,4,2,6,2,0,1,2002,MLB,MIL
Jeffrey Hammonds,31,128,510,448,47,115,26,5,9,41,4,5,52,86,.257,.332,.397,.729,178,13,2,1,7,0,1,2002,MLB,MIL
Ronnie Belliard,27,104,317,289,30,61,13,0,3,26,2,3,18,46,.211,.257,.287,.544,83,9,1,6,3,0,1,2002,MLB,MIL
Matt Stairs*,34,107,315,270,41,66,15,0,16,41,2,0,36,50,.244,.349,.478,.827,129,7,8,0,1,4,1,2002,MLB,MIL
Mark Loretta,30,86,252,217,23,58,14,0,2,19,0,0,23,32,.267,.350,.359,.709,78,6,5,6,1,1,1,2002,MLB,MIL
Alex Ochoa,30,85,250,215,32,55,9,0,6,21,8,5,32,30,.256,.357,.381,.739,82,7,2,1,0,2,1,2002,MLB,MIL
Lenny Harris*,37,122,215,197,23,60,8,2,3,17,4,1,14,17,.305,.355,.411,.766,81,4,2,1,1,1,1,2002,MLB,MIL
Robert Machado,29,51,169,153,14,39,10,1,2,17,0,0,12,30,.255,.310,.373,.682,57,5,1,1,2,4,1,2002,MLB,MIL
Ryan Thompson,34,62,146,137,16,34,9,2,8,24,1,0,7,38,.248,.295,.518,.813,71,7,2,0,0,0,1,2002,MLB,MIL
Raul Casanova#,29,31,99,87,3,16,1,0,1,8,0,0,10,18,.184,.273,.230,.503,20,3,1,0,1,4,1,2002,MLB,MIL
Keith Ginter,26,21,91,76,6,18,8,0,1,8,0,0,15,14,.237,.363,.382,.744,29,0,0,0,0,0,1,2002,MLB,MIL
Jim Rushford*,28,23,84,77,8,11,2,0,1,6,0,0,6,9,.143,.214,.208,.422,16,3,1,0,0,0,1,2002,MLB,MIL
Jorge Fabregas*,32,30,73,67,5,11,3,0,3,14,0,0,2,7,.164,.178,.343,.521,23,2,0,0,4,0,1,2002,MLB,MIL
Ryan Christenson,28,22,66,58,5,9,4,0,1,3,0,0,5,13,.155,.222,.276,.498,16,1,0,3,0,0,1,2002,MLB,MIL
Marcus Jensen#,29,16,40,35,2,4,0,0,1,4,0,0,4,11,.114,.200,.200,.400,7,2,0,0,1,2,1,2002,MLB,MIL
Bill Hall,22,19,39,36,3,7,1,1,1,5,0,1,3,13,.194,.256,.361,.618,13,1,0,0,0,0,1,2002,MLB,MIL
Israel Alcantara,29,16,32,32,3,8,1,0,2,5,0,1,0,6,.250,.250,.469,.719,15,0,0,0,0,0,1,2002,MLB,MIL
Luis Lopez#,31,6,10,8,1,0,0,0,0,1,0,0,2,1,.000,.200,.000,.200,0,0,0,0,0,0,1,2002,MLB,MIL
