Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Michael Barrett,25,117,428,376,41,99,20,1,12,49,6,3,40,65,.263,.332,.418,.749,157,14,1,6,5,7,1
Andres Galarraga,41,104,334,292,30,76,12,0,9,40,2,2,30,81,.260,.344,.394,.738,115,8,9,0,3,6,1
Jose Vidro#,27,152,681,604,103,190,43,3,19,96,2,1,60,70,.315,.378,.490,.868,296,12,3,11,3,1,1
Orlando Cabrera,27,153,626,563,64,148,43,1,7,56,25,7,48,53,.263,.321,.380,.701,214,16,2,9,4,4,1
Fernando Tatis,27,114,430,381,43,87,18,1,15,55,2,2,35,90,.228,.303,.399,.702,152,15,8,1,5,1,1
Troy O'Leary*,32,97,314,273,27,78,12,2,3,37,1,2,34,47,.286,.371,.377,.748,103,6,3,4,0,5,1
Brad Wilkerson*,25,153,603,507,92,135,27,8,20,59,7,8,81,161,.266,.370,.469,.840,238,5,5,6,4,7,1
Vladimir Guerrero,27,161,709,614,106,206,37,2,39,111,40,20,84,70,.336,.417,.593,1.010,364,20,6,0,5,32,1
Jose Macias#,30,90,252,231,33,59,17,1,7,33,5,6,13,44,.255,.294,.429,.723,99,2,1,4,3,0,1
Lee Stevens*,34,63,245,205,28,39,6,1,10,31,1,0,39,57,.190,.318,.376,.694,77,4,0,0,1,5,1
Brian Schneider*,25,73,232,207,21,57,19,2,5,29,1,2,21,41,.275,.339,.459,.798,95,7,0,2,2,8,1
Wil Cordero,30,66,166,143,21,39,9,0,6,29,2,0,17,26,.273,.349,.462,.811,66,3,2,0,4,0,1
Peter Bergeron*,24,31,148,123,24,23,3,2,0,7,10,3,22,44,.187,.310,.244,.554,30,0,0,3,0,0,1
Endy Chavez*,24,36,138,125,20,37,8,5,1,9,3,5,5,16,.296,.321,.464,.785,58,0,0,7,1,0,1
Chris Truby,28,35,112,105,12,27,5,2,2,7,1,1,5,27,.257,.297,.400,.697,42,2,1,1,0,1,1
Mike Mordecai,34,55,90,74,9,15,4,0,0,4,1,1,8,14,.203,.289,.257,.546,19,2,1,7,0,3,1
Jamey Carroll,28,16,79,71,16,22,5,3,1,6,1,0,4,12,.310,.347,.507,.854,36,1,0,4,0,0,1
Matthew Cepicky*,24,32,78,74,7,16,3,0,3,15,0,0,4,21,.216,.256,.378,.635,28,0,0,0,0,1,1
Wilton Guerrero#,27,44,67,62,3,12,1,0,0,1,5,0,1,19,.194,.206,.210,.416,13,1,0,4,0,1,1
Cliff Floyd*,29,15,57,53,7,11,2,0,3,4,1,0,3,10,.208,.263,.415,.678,22,0,1,0,0,1,1
Henry Rodriguez*,34,20,25,20,1,1,0,0,0,3,0,0,4,8,.050,.200,.050,.250,1,0,0,0,1,0,1
Henry Mateo#,25,22,25,23,1,4,0,1,0,0,2,0,2,6,.174,.240,.261,.501,6,0,0,0,0,1,1
Lou Collier,28,13,14,11,3,1,1,0,0,0,0,0,1,3,.091,.231,.182,.413,2,0,1,1,0,1,1
