Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
James Shields,25,12,8,.600,3.85,31,31,0,1,0,0,215.0,202,98,92,28,36,0,184,10,0,9,874,1.107,8.5,1.2,1.5,7.7,5.11,1,2007,MLB,TBR
Scott Kazmir*,23,13,9,.591,3.48,34,34,0,0,0,0,206.2,196,91,80,18,89,1,239,7,0,10,887,1.379,8.5,0.8,3.9,10.4,2.69,1,2007,MLB,TBR
Edwin Jackson,23,5,15,.250,5.76,32,31,0,1,1,0,161.0,195,116,103,19,88,3,128,4,1,7,755,1.758,10.9,1.1,4.9,7.2,1.45,1,2007,MLB,TBR
Andy Sonnanstine,24,6,10,.375,5.85,22,22,0,0,0,0,130.2,151,87,85,18,26,2,97,5,0,2,554,1.355,10.4,1.2,1.8,6.7,3.73,1,2007,MLB,TBR
Jason Hammel,24,3,5,.375,6.14,24,14,2,0,0,0,85.0,100,58,58,12,40,1,64,2,0,3,384,1.647,10.6,1.3,4.2,6.8,1.60,1,2007,MLB,TBR
Alberto Reyes,37,2,4,.333,4.90,61,0,52,0,0,26,60.2,49,35,33,13,21,1,70,2,0,1,254,1.154,7.3,1.9,3.1,10.4,3.33,1,2007,MLB,TBR
Gary Glover,30,6,5,.545,4.89,67,0,18,0,0,2,77.1,87,44,42,12,27,3,51,1,0,2,334,1.474,10.1,1.4,3.1,5.9,1.89,1,2007,MLB,TBR
Casey Fossum*,29,5,8,.385,7.70,40,10,7,0,0,0,76.0,109,71,65,15,27,1,53,6,0,3,364,1.789,12.9,1.8,3.2,6.3,1.96,1,2007,MLB,TBR
Brian Stokes,27,2,7,.222,7.07,59,0,22,0,0,0,62.1,90,49,49,11,25,1,35,3,0,1,294,1.845,13.0,1.6,3.6,5.1,1.40,1,2007,MLB,TBR
Shawn Camp,31,0,3,.000,7.20,50,0,8,0,0,0,40.0,63,33,32,7,18,6,36,3,0,2,198,2.025,14.2,1.6,4.1,8.1,2.00,1,2007,MLB,TBR
Jae Weong Seo,30,3,4,.429,8.13,11,10,1,0,0,0,52.0,84,53,47,11,16,1,28,4,0,1,248,1.923,14.5,1.9,2.8,4.8,1.75,1,2007,MLB,TBR
J.P. Howell*,24,1,6,.143,7.59,10,10,0,0,0,0,51.0,69,45,43,8,21,0,49,3,0,3,244,1.765,12.2,1.4,3.7,8.6,2.33,1,2007,MLB,TBR
Juan Salas,28,1,1,.500,3.72,34,0,10,0,0,0,36.1,36,19,15,7,17,0,26,5,0,3,168,1.459,8.9,1.7,4.2,6.4,1.53,1,2007,MLB,TBR
Scott Dohmann,29,3,0,1.000,3.31,31,0,8,0,0,0,32.2,29,13,12,3,18,1,26,0,0,0,136,1.439,8.0,0.8,5.0,7.2,1.44,1,2007,MLB,TBR
Dan Wheeler,29,0,5,.000,5.76,25,0,4,0,0,0,25.0,28,20,16,3,10,2,26,1,0,1,116,1.520,10.1,1.1,3.6,9.4,2.60,1,2007,MLB,TBR
Jae Kuk Ryu,24,1,2,.333,7.33,17,0,7,0,0,0,23.1,31,19,19,2,11,0,14,4,0,2,110,1.800,12.0,0.8,4.2,5.4,1.27,1,2007,MLB,TBR
Grant Balfour,29,1,0,1.000,6.14,22,0,6,0,0,0,22.0,26,15,15,1,16,0,27,0,0,0,103,1.909,10.6,0.4,6.5,11.0,1.69,1,2007,MLB,TBR
Jon Switzer*,27,0,2,.000,8.05,21,0,2,0,0,0,19.0,27,17,17,2,7,1,13,0,0,1,88,1.789,12.8,0.9,3.3,6.2,1.86,1,2007,MLB,TBR
Tim Corcoran,29,0,0,,6.75,9,0,3,0,0,0,17.1,17,14,13,2,12,3,6,1,0,1,79,1.673,8.8,1.0,6.2,3.1,0.50,1,2007,MLB,TBR
Jay Witasick,34,0,0,,6.61,20,0,5,0,0,0,16.1,17,13,12,1,18,1,8,0,0,2,81,2.143,9.4,0.6,9.9,4.4,0.44,1,2007,MLB,TBR
Ruddy Lugo,27,2,0,1.000,9.28,11,0,4,0,0,0,10.2,17,11,11,2,13,2,8,0,0,1,61,2.813,14.3,1.7,11.0,6.8,0.62,1,2007,MLB,TBR
Chad Orvella,26,0,2,.000,14.63,10,0,0,0,0,0,8.0,18,16,13,3,10,1,6,1,1,0,56,3.500,20.3,3.4,11.3,6.8,0.60,1,2007,MLB,TBR
Josh Wilson,26,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,5,2.000,9.0,0.0,9.0,0.0,0.00,1,2007,MLB,TBR
Jeff Ridgway*,26,0,0,,189.00,3,0,0,0,0,0,0.1,7,7,7,1,1,0,0,1,0,0,10,24.000,189.0,27.0,27.0,0.0,0.00,1,2007,MLB,TBR
