Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Toby Hall,29,135,463,432,28,124,20,0,5,48,0,0,16,39,.287,.315,.368,.683,159,15,5,3,7,1,1,2005,MLB,TBR
Travis Lee*,30,129,441,404,54,110,22,2,12,49,7,4,35,66,.272,.331,.426,.757,172,7,1,0,1,4,1,2005,MLB,TBR
Nick Green,26,111,375,318,53,76,15,2,5,29,3,1,33,86,.239,.329,.346,.675,110,5,11,10,3,0,1,2005,MLB,TBR
Julio Lugo,29,158,690,616,89,182,36,6,6,57,39,11,61,72,.295,.362,.403,.765,248,5,6,3,4,0,1,2005,MLB,TBR
Alex Gonzalez,32,109,383,349,47,94,20,1,9,38,2,1,26,74,.269,.323,.410,.733,143,13,3,2,3,1,1,2005,MLB,TBR
Carl Crawford*,23,156,687,644,101,194,33,15,15,81,46,8,27,84,.301,.331,.469,.800,302,11,5,5,6,1,1,2005,MLB,TBR
Damon Hollins,31,120,369,342,44,85,17,1,13,46,8,1,23,63,.249,.296,.418,.714,143,8,1,1,2,0,1,2005,MLB,TBR
Aubrey Huff*,28,154,636,575,70,150,26,2,22,92,8,7,49,88,.261,.321,.428,.749,246,12,5,0,7,13,1,2005,MLB,TBR
Jonny Gomes,24,101,407,348,61,98,13,6,21,54,9,5,39,113,.282,.372,.534,.906,186,6,14,1,5,1,1,2005,MLB,TBR
Jorge Cantu,23,150,631,598,73,171,40,1,28,117,1,0,19,83,.286,.311,.497,.808,297,24,6,0,7,1,1,2005,MLB,TBR
Joey Gathright*,24,76,218,203,29,56,7,3,0,13,20,5,10,39,.276,.316,.340,.656,69,5,2,3,0,0,1,2005,MLB,TBR
Eduardo Perez,35,77,190,161,23,41,6,0,11,28,0,2,26,30,.255,.368,.497,.865,80,6,3,0,0,0,1,2005,MLB,TBR
Josh Phelps,27,47,177,158,21,42,10,0,5,26,0,0,12,48,.266,.328,.424,.752,67,3,4,0,3,1,1,2005,MLB,TBR
Alex Sanchez*,28,43,145,133,28,46,8,1,2,13,6,3,7,25,.346,.373,.466,.839,62,3,0,3,2,1,1,2005,MLB,TBR
Pete LaForest*,27,25,70,64,5,11,3,0,1,4,0,1,6,23,.172,.243,.266,.508,17,2,0,0,0,1,1,2005,MLB,TBR
Chris Singleton*,32,28,68,59,9,16,5,0,0,11,0,0,6,14,.271,.348,.356,.704,21,1,1,1,0,0,1,2005,MLB,TBR
Charles Johnson,33,19,55,46,5,9,4,0,0,5,0,0,9,11,.196,.327,.283,.610,13,2,0,0,0,0,1,2005,MLB,TBR
Kevin Cash,27,13,33,31,4,5,1,0,2,2,0,0,1,13,.161,.212,.387,.599,12,3,1,0,0,0,1,2005,MLB,TBR
Eric Munson*,27,11,24,18,2,3,1,0,0,2,0,0,4,3,.167,.333,.222,.556,4,2,1,0,1,0,1,2005,MLB,TBR
Reggie Taylor*,28,11,24,22,2,4,2,0,0,1,2,0,2,7,.182,.250,.273,.523,6,0,0,0,0,0,1,2005,MLB,TBR
Fernando Cortez*,23,8,14,13,0,1,0,0,0,1,0,0,1,3,.077,.143,.077,.220,1,0,0,0,0,0,1,2005,MLB,TBR
Tim Laker,35,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2005,MLB,TBR
