Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Jason Varitek#,33,133,539,470,70,132,30,1,22,70,2,0,62,117,.281,.366,.489,.856,230,10,3,1,3,3,1,2005,MLB,BOS
Kevin Millar,33,134,519,449,57,122,28,1,9,50,0,1,54,74,.272,.355,.399,.753,179,12,8,0,8,0,1,2005,MLB,BOS
Mark Bellhorn#,30,85,335,283,41,61,20,0,7,28,3,0,49,109,.216,.328,.360,.689,102,4,0,0,3,1,1,2005,MLB,BOS
Edgar Renteria,28,153,692,623,100,172,36,4,8,70,9,4,55,100,.276,.335,.385,.721,240,15,3,6,5,0,1,2005,MLB,BOS
Bill Mueller#,34,150,590,519,69,153,34,3,10,62,0,0,59,74,.295,.369,.430,.799,223,22,6,0,6,3,1,2005,MLB,BOS
Manny Ramirez,33,152,650,554,112,162,30,1,45,144,1,0,80,119,.292,.388,.594,.982,329,20,10,0,6,9,1,2005,MLB,BOS
Johnny Damon*,31,148,688,624,117,197,35,6,10,75,18,1,53,69,.316,.366,.439,.805,274,5,2,0,9,3,1,2005,MLB,BOS
Trot Nixon*,31,124,470,408,64,112,29,1,13,67,2,1,53,59,.275,.357,.446,.804,182,7,3,0,6,3,1,2005,MLB,BOS
David Ortiz*,29,159,713,601,119,180,40,1,47,148,1,0,102,124,.300,.397,.604,1.001,363,13,1,0,9,9,1,2005,MLB,BOS
Tony Graffanino,33,51,200,188,39,60,12,1,4,20,4,1,9,23,.319,.355,.457,.812,86,8,2,0,1,1,1,2005,MLB,BOS
John Olerud*,36,87,192,173,18,50,7,0,7,37,0,0,16,20,.289,.344,.451,.795,78,6,0,0,3,2,1,2005,MLB,BOS
Doug Mirabelli,34,50,152,136,16,31,7,0,6,18,2,0,14,48,.228,.309,.412,.721,56,2,2,0,0,0,1,2005,MLB,BOS
Jay Payton,32,55,144,133,24,35,7,0,5,21,0,0,10,14,.263,.313,.429,.741,57,4,0,0,1,0,1,2005,MLB,BOS
Alex Cora*,29,47,116,104,14,28,3,2,2,16,1,2,6,12,.269,.310,.394,.704,41,3,1,3,2,0,1,2005,MLB,BOS
Gabe Kapler,29,36,104,97,15,24,7,0,1,9,1,0,3,15,.247,.282,.351,.632,34,1,2,1,1,0,1,2005,MLB,BOS
Kevin Youkilis,26,44,95,79,11,22,7,0,1,9,0,1,14,19,.278,.400,.405,.805,32,0,2,0,0,0,1,2005,MLB,BOS
Ramon Vazquez*,28,27,66,61,6,12,2,0,0,4,0,0,3,14,.197,.234,.230,.464,14,0,0,2,0,0,1,2005,MLB,BOS
Roberto Petagine*,34,18,36,32,4,9,2,0,1,9,0,0,4,5,.281,.361,.438,.799,14,3,0,0,0,0,1,2005,MLB,BOS
Adam Hyzdu,33,12,18,16,1,4,1,0,0,0,0,0,2,3,.250,.333,.313,.646,5,0,0,0,0,0,1,2005,MLB,BOS
Adam Stern*,25,36,16,15,4,2,0,0,1,2,1,1,0,4,.133,.188,.333,.521,5,0,1,0,0,0,1,2005,MLB,BOS
Kelly Shoppach,25,9,16,15,1,0,0,0,0,0,0,0,0,7,.000,.063,.000,.063,0,0,1,0,0,0,1,2005,MLB,BOS
Jose Cruz#,31,4,13,12,0,3,1,0,0,0,0,0,1,4,.250,.308,.333,.641,4,0,0,0,0,0,1,2005,MLB,BOS
Dave McCarty,35,13,6,4,2,2,0,0,0,2,0,0,2,0,.500,.667,.500,1.167,2,0,0,0,0,0,1,2005,MLB,BOS
Alejandro Machado#,23,10,6,5,4,1,1,0,0,0,0,0,1,1,.200,.333,.400,.733,2,0,0,0,0,0,1,2005,MLB,BOS
Hanley Ramirez,21,2,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1,2005,MLB,BOS
Shawn Wooten,32,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,2005,MLB,BOS
