Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Ivan Rodriguez,27,144,630,600,116,199,29,1,35,113,25,12,24,64,.332,.356,.558,.914,125,335,31,1,0,5,2,1
1B,Lee Stevens*,31,146,576,517,76,146,31,1,24,81,2,3,52,132,.282,.344,.485,.829,106,251,19,0,0,7,10,1
2B,Mark McLemore#,34,144,664,566,105,155,20,7,6,45,16,8,83,79,.274,.363,.366,.729,85,207,8,0,9,6,2,1
SS,Royce Clayton,29,133,520,465,69,134,21,5,14,52,8,6,39,100,.288,.346,.445,.792,98,207,6,4,9,3,1,1
3B,Todd Zeile,33,156,656,588,80,172,41,1,24,98,1,2,56,94,.293,.354,.488,.842,109,287,20,4,1,7,3,1
LF,Rusty Greer*,30,147,662,556,107,167,41,3,20,101,2,2,96,67,.300,.405,.493,.898,125,274,17,5,0,5,2,1
CF,Tom Goodwin*,30,109,455,405,63,105,12,6,3,33,39,11,40,61,.259,.324,.341,.664,68,138,7,0,7,3,0,1
RF,Juan Gonzalez,29,144,629,562,114,183,36,1,39,128,3,3,51,105,.326,.378,.601,.980,141,338,10,4,0,12,7,1
DH,Rafael Palmeiro*,34,158,674,565,96,183,30,1,47,148,2,4,97,69,.324,.420,.630,1.050,160,356,13,3,0,9,14,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Roberto Kelly,34,87,319,290,41,87,17,1,8,37,6,1,21,57,.300,.355,.448,.804,101,130,5,5,0,2,0,1
2B,Luis Alicea#,33,68,196,164,33,33,10,0,3,17,2,1,28,32,.201,.316,.317,.633,60,52,4,0,3,1,0,1
CF,Ruben Mateo,21,32,127,122,16,29,9,1,5,18,3,0,4,28,.238,.268,.451,.719,76,55,2,1,0,0,0,1
C,Gregg Zaun#,28,43,106,93,12,23,2,1,1,12,1,0,10,7,.247,.314,.323,.637,61,30,2,0,1,2,0,1
SS,Jon Shave,31,43,83,73,10,21,4,0,0,9,1,0,5,17,.288,.350,.342,.692,76,25,0,2,3,0,0,1
SS,Kelly Dransfeldt,24,16,57,53,3,10,1,0,1,5,0,0,3,12,.189,.232,.264,.496,25,14,2,0,1,0,0,1
OF,Scarborough Green#,25,18,14,13,4,4,0,0,0,0,0,1,1,2,.308,.357,.308,.665,70,4,0,0,0,0,0,1
UT,Mike Simms,32,4,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,153,1,0,0,0,0,0,1
3B,Scott Sheldon,30,2,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Aaron Sele,29,2,6,4,0,0,0,0,0,0,0,0,1,2,.000,.200,.000,.200,-43,0,0,0,1,0,0,1
P,Mike Morgan,39,2,4,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,27,1,0,0,0,0,0,1
P,Mark Clark,31,2,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
