Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Jonathan Lucroy,24,75,297,277,24,70,9,0,4,26,4,2,18,44,.253,.300,.329,.628,91,9,1,0,1,1,1,2010,MLB,MIL
Prince Fielder*,26,161,714,578,94,151,25,0,32,83,1,0,114,138,.261,.401,.471,.871,272,12,21,0,1,17,1,2010,MLB,MIL
Rickie Weeks,27,160,754,651,112,175,32,4,29,83,11,4,76,184,.269,.366,.464,.830,302,5,25,0,2,0,1,2010,MLB,MIL
Alcides Escobar,23,145,552,506,57,119,14,10,4,41,10,4,36,70,.235,.288,.326,.614,165,8,3,4,3,7,1,2010,MLB,MIL
Casey McGehee,27,157,670,610,70,174,38,1,23,104,1,1,50,102,.285,.337,.464,.801,283,18,2,0,8,5,1,2010,MLB,MIL
Ryan Braun,26,157,685,619,101,188,45,1,25,103,14,3,56,105,.304,.365,.501,.866,310,17,6,0,3,1,1,2010,MLB,MIL
Carlos Gomez,24,97,318,291,38,72,11,3,5,24,18,3,17,72,.247,.298,.357,.655,104,10,4,6,0,1,1,2010,MLB,MIL
Corey Hart,28,145,614,558,91,158,34,4,31,102,7,6,45,140,.283,.340,.525,.865,293,14,6,0,5,2,1,2010,MLB,MIL
George Kottaras*,27,67,250,212,24,43,12,1,9,26,2,0,33,44,.203,.305,.396,.701,84,5,0,1,4,1,1,2010,MLB,MIL
Jim Edmonds*,40,73,240,217,38,62,21,0,8,20,2,0,21,53,.286,.350,.493,.843,107,2,1,0,1,0,1,2010,MLB,MIL
Craig Counsell*,39,102,230,204,16,51,8,0,2,21,1,1,21,29,.250,.322,.319,.640,65,0,1,3,1,0,1,2010,MLB,MIL
Joe Inglett*,32,102,160,142,15,36,8,5,1,8,1,0,15,34,.254,.331,.401,.733,57,1,2,0,1,0,1,2010,MLB,MIL
Lorenzo Cain,24,43,158,147,17,45,11,1,1,13,7,1,9,28,.306,.348,.415,.763,61,1,1,0,1,0,1,2010,MLB,MIL
Gregg Zaun#,39,28,117,102,11,27,7,0,2,14,0,0,11,12,.265,.350,.392,.743,40,6,3,0,1,0,1,2010,MLB,MIL
Jody Gerut*,32,32,74,71,7,14,4,1,2,8,0,1,3,17,.197,.230,.366,.596,26,1,0,0,0,0,1,2010,MLB,MIL
Chris Dickerson*,28,25,61,53,2,11,1,1,0,5,1,0,5,15,.208,.271,.264,.535,14,0,0,2,1,0,1,2010,MLB,MIL
Mat Gamel*,24,12,17,15,1,3,1,0,0,1,0,0,1,8,.200,.294,.267,.561,4,1,1,0,0,0,1,2010,MLB,MIL
Luis Cruz,26,7,17,17,2,4,0,1,0,1,0,0,0,2,.235,.235,.353,.588,6,1,0,0,0,0,1,2010,MLB,MIL
Adam Stern*,30,6,8,8,0,0,0,0,0,1,0,0,0,2,.000,.000,.000,.000,0,1,0,0,0,0,1,2010,MLB,MIL
