Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Jeff Bennett,31,3,0,1.000,4.29,24,0,9,0,0,0,35.2,39,19,17,4,19,2,21,1,0,3,160,1.626,9.8,1.0,4.8,5.3,1.11,1,2011,AAA,ARI
Mike Bolsinger,23,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,1.000,9.0,0.0,0.0,0.0,,1,2011,AAA,ARI
Yhency Brazoban,31,1,1,.500,2.70,8,0,5,0,0,1,10.0,8,3,3,1,3,0,11,0,0,0,40,1.100,7.2,0.9,2.7,9.9,3.67,1,2011,AAA,ARI
Alberto Castillo*,35,0,0,,2.00,8,0,1,0,0,0,9.0,5,2,2,0,5,0,12,0,0,0,36,1.111,5.0,0.0,5.0,12.0,2.40,1,2011,AAA,ARI
Josh Collmenter,25,1,0,1.000,1.50,1,1,0,0,0,0,6.0,2,2,1,1,2,0,7,0,0,1,21,0.667,3.0,1.5,3.0,10.5,3.50,1,2011,AAA,ARI
Ryan Cook,24,0,1,.000,2.12,14,0,9,0,0,6,17.0,13,6,4,0,8,1,12,1,0,4,67,1.235,6.9,0.0,4.2,6.4,1.50,1,2011,AAA,ARI
Eury De La Rosa*,21,0,0,,18.00,1,0,0,0,0,0,1.0,3,2,2,0,1,0,1,0,0,1,6,4.000,27.0,0.0,9.0,9.0,1.00,1,2011,AAA,ARI
Mike DeMark,28,0,0,,0.00,2,0,2,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,7,0.500,4.5,0.0,0.0,0.0,,0,2011,AAA,ARI
Sam Demel,25,0,2,.000,5.06,11,0,6,0,0,1,10.2,11,6,6,1,5,1,9,1,0,0,49,1.500,9.3,0.8,4.2,7.6,1.80,1,2011,AAA,ARI
Zach Duke*,28,1,0,1.000,8.44,1,1,0,0,0,0,5.1,7,5,5,2,1,0,2,0,0,0,24,1.500,11.8,3.4,1.7,3.4,2.00,1,2011,AAA,ARI
Derek Eitel,23,0,1,.000,5.59,2,1,0,0,0,0,9.2,9,7,6,2,3,0,6,0,0,0,42,1.241,8.4,1.9,2.8,5.6,2.00,0,2011,AAA,ARI
Josh Ellis,26,0,1,.000,13.50,3,0,1,0,0,0,3.1,7,6,5,3,2,0,2,0,0,0,20,2.700,18.9,8.1,5.4,5.4,1.00,0,2011,AAA,ARI
Barry Enright,25,9,5,.643,5.21,21,21,0,0,0,0,122.2,127,71,71,20,42,1,86,5,3,2,521,1.378,9.3,1.5,3.1,6.3,2.05,1,2011,AAA,ARI
Armando Galarraga,29,1,2,.333,9.26,5,5,0,0,0,0,23.1,30,24,24,9,17,0,16,3,0,1,120,2.014,11.6,3.5,6.6,6.2,0.94,1,2011,AAA,ARI
Kyle Greene,25,0,0,,0.00,2,0,2,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,4,0.000,0.0,0.0,0.0,0.0,,0,2011,AAA,ARI
Randy Hamrick,24,0,0,,2.25,5,0,1,0,0,0,8.0,10,3,2,0,4,0,5,0,0,0,38,1.750,11.3,0.0,4.5,5.6,1.25,0,2011,AAA,ARI
Gaby Hernandez,25,4,7,.364,5.97,15,15,0,0,0,0,86.0,105,61,57,15,47,0,53,4,0,2,402,1.767,11.0,1.6,4.9,5.5,1.13,0,2011,AAA,ARI
Zach Kroenke*,27,10,3,.769,5.89,23,23,0,0,0,0,128.1,173,88,84,14,50,1,73,5,0,9,594,1.738,12.1,1.0,3.5,5.1,1.46,1,2011,AAA,ARI
Tommy Layne*,26,10,7,.588,6.21,32,15,7,0,0,0,121.2,148,95,84,14,57,0,56,6,0,6,558,1.685,10.9,1.0,4.2,4.1,0.98,1,2011,AAA,ARI
Ron Mahay*,40,0,2,.000,9.58,10,0,2,0,0,0,10.1,16,14,11,2,7,0,8,0,0,0,56,2.226,13.9,1.7,6.1,7.0,1.14,1,2011,AAA,ARI
Lucas May,26,0,0,,,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,2011,AAA,ARI
Kam Mickolio,27,3,4,.429,4.97,48,0,23,0,0,6,58.0,58,34,32,4,25,2,63,0,0,4,258,1.431,9.0,0.6,3.9,9.8,2.52,1,2011,AAA,ARI
Wade Miley*,24,4,1,.800,3.64,8,8,0,1,0,0,54.1,53,23,22,4,16,0,56,0,2,3,226,1.270,8.8,0.7,2.7,9.3,3.50,1,2011,AAA,ARI
Kevin Mulvey,26,4,9,.308,6.64,19,19,0,1,1,0,103.0,128,83,76,10,44,1,63,5,0,2,470,1.670,11.2,0.9,3.8,5.5,1.43,1,2011,AAA,ARI
Kyler Newby,26,2,3,.400,5.03,13,7,4,0,0,0,39.1,48,23,22,4,19,0,36,1,1,2,180,1.703,11.0,0.9,4.3,8.2,1.89,0,2011,AAA,ARI
Jordan Norberto*,24,6,2,.750,4.25,41,0,9,0,0,1,48.2,46,26,23,1,26,1,54,3,1,6,216,1.479,8.5,0.2,4.8,10.0,2.08,1,2011,AAA,ARI
Micah Owings,28,3,1,.750,4.85,7,7,0,0,0,0,39.0,41,23,21,5,9,0,27,2,0,0,167,1.282,9.5,1.2,2.1,6.2,3.00,1,2011,AAA,ARI
J.J. Putz,34,0,0,,0.00,2,0,0,0,0,0,2.0,1,0,0,0,0,0,3,0,0,0,7,0.500,4.5,0.0,0.0,13.5,,1,2011,AAA,ARI
