Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Albie Lopez,28,11,13,.458,4.13,45,24,10,4,1,2,185.1,199,95,85,24,70,3,96,1,1,4,798,1.451,9.7,1.2,3.4,4.7,1.37,1,2000,MLB,TBR
Bryan Rekar,28,7,10,.412,4.41,30,27,2,2,0,0,173.1,200,92,85,22,39,0,95,4,0,5,743,1.379,10.4,1.1,2.0,4.9,2.44,1,2000,MLB,TBR
Steve Trachsel,29,6,10,.375,4.58,23,23,0,3,1,0,137.2,160,76,70,16,49,1,78,6,0,3,606,1.518,10.5,1.0,3.2,5.1,1.59,1,2000,MLB,TBR
Ryan Rupe,25,5,6,.455,6.92,18,18,0,0,0,0,91.0,121,75,70,19,31,3,61,9,0,4,425,1.670,12.0,1.9,3.1,6.0,1.97,1,2000,MLB,TBR
Roberto Hernandez,35,4,7,.364,3.19,68,0,58,0,0,32,73.1,76,33,26,9,23,1,61,3,1,2,315,1.350,9.3,1.1,2.8,7.5,2.65,1,2000,MLB,TBR
Esteban Yan,25,7,8,.467,6.21,43,20,8,0,0,0,137.2,158,98,95,26,42,0,111,11,1,7,618,1.453,10.3,1.7,2.7,7.3,2.64,1,2000,MLB,TBR
Rick White,31,3,6,.333,3.41,44,0,8,0,0,2,71.1,57,30,27,7,26,3,47,5,0,3,293,1.164,7.2,0.9,3.3,5.9,1.81,1,2000,MLB,TBR
Doug Creek*,31,1,3,.250,4.60,45,0,8,0,0,1,60.2,49,33,31,10,39,3,73,2,0,3,265,1.451,7.3,1.5,5.8,10.8,1.87,1,2000,MLB,TBR
Jim Mecir,30,7,2,.778,3.08,38,0,10,0,0,1,49.2,35,17,17,2,22,0,33,1,0,0,199,1.148,6.3,0.4,4.0,6.0,1.50,1,2000,MLB,TBR
Cory Lidle,28,4,6,.400,5.03,31,11,5,0,0,0,96.2,114,61,54,13,29,3,62,3,0,6,424,1.479,10.6,1.2,2.7,5.8,2.14,1,2000,MLB,TBR
Dave Eiland,33,2,3,.400,7.24,17,10,1,0,0,0,54.2,77,46,44,8,18,0,17,4,0,1,260,1.738,12.7,1.3,3.0,2.8,0.94,1,2000,MLB,TBR
Tanyon Sturtze,29,4,0,1.000,2.56,19,5,7,0,0,0,52.2,47,16,15,4,14,1,38,1,0,1,215,1.158,8.0,0.7,2.4,6.5,2.71,1,2000,MLB,TBR
Paul Wilson,27,1,4,.200,3.35,11,7,0,0,0,0,51.0,38,20,19,1,16,2,40,4,0,1,206,1.059,6.7,0.2,2.8,7.1,2.50,1,2000,MLB,TBR
Dwight Gooden,35,2,3,.400,6.63,8,8,0,0,0,0,36.2,47,32,27,14,20,0,23,3,0,2,173,1.827,11.5,3.4,4.9,5.6,1.15,1,2000,MLB,TBR
Mark Guthrie*,34,1,1,.500,4.50,34,0,7,0,0,0,32.0,33,18,16,4,18,5,26,0,0,7,145,1.594,9.3,1.1,5.1,7.3,1.44,1,2000,MLB,TBR
Travis Harper,24,1,2,.333,4.78,6,5,0,1,1,0,32.0,30,17,17,5,15,0,14,1,0,1,141,1.406,8.4,1.4,4.2,3.9,0.93,1,2000,MLB,TBR
Dan Wheeler,22,1,1,.500,5.48,11,2,6,0,0,0,23.0,29,14,14,2,11,2,17,2,0,2,111,1.739,11.3,0.8,4.3,6.7,1.55,1,2000,MLB,TBR
Jeff Sparks,28,0,1,.000,3.54,15,0,4,0,0,0,20.1,13,8,8,2,18,1,24,2,0,3,90,1.525,5.8,0.9,8.0,10.6,1.33,1,2000,MLB,TBR
Tony Fiore,28,1,1,.500,8.40,11,0,3,0,0,0,15.0,21,16,14,3,9,2,8,2,0,1,74,2.000,12.6,1.8,5.4,4.8,0.89,1,2000,MLB,TBR
Billy Taylor,38,1,3,.250,8.56,17,0,7,0,0,0,13.2,13,13,13,2,9,2,13,2,0,0,62,1.610,8.6,1.3,5.9,8.6,1.44,1,2000,MLB,TBR
Jim Morris*,36,0,0,,4.35,16,0,3,0,0,0,10.1,10,9,5,1,7,1,10,0,0,1,48,1.645,8.7,0.9,6.1,8.7,1.43,1,2000,MLB,TBR
Trevor Enders*,25,0,1,.000,10.61,9,0,4,0,0,0,9.1,14,13,11,2,5,0,5,0,0,0,46,2.036,13.5,1.9,4.8,4.8,1.00,1,2000,MLB,TBR
Mike Duvall*,25,0,0,,7.71,2,0,0,0,0,0,2.1,5,2,2,0,1,0,0,0,0,0,12,2.571,19.3,0.0,3.9,0.0,0.00,1,2000,MLB,TBR
Juan Guzman,33,0,1,.000,43.20,1,1,0,0,0,0,1.2,7,8,8,2,2,0,3,0,0,0,14,5.400,37.8,10.8,10.8,16.2,1.50,1,2000,MLB,TBR
