Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Alfredo Amezaga#,21,48,237,205,52,66,6,4,2,29,14,3,23,29,.322,.402,.420,.821,86,7,5,3,1,2,,1
Chris Barski*,21,53,221,184,39,64,14,0,6,39,1,0,30,44,.348,.443,.522,.965,96,3,4,0,3,1,,0
Scott Bikowski*,22,65,301,246,59,73,22,0,2,45,11,4,46,42,.297,.416,.411,.827,101,3,5,3,1,1,,0
Tim Boeth,22,51,201,169,36,50,11,2,2,22,9,6,24,21,.296,.388,.420,.808,71,3,4,0,4,0,,0
Anthony Doudt,22,23,71,62,9,15,4,0,2,12,0,0,6,17,.242,.296,.403,.699,25,2,0,0,3,0,,0
Dennis Gay,22,10,38,33,5,8,2,0,0,5,0,0,3,6,.242,.316,.303,.619,10,0,1,0,1,0,,0
Tom Gregorio,22,52,201,186,29,55,10,1,5,36,0,1,11,33,.296,.338,.441,.779,82,3,2,0,2,0,,1
Dickie Hart,22,4,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,0
Gary Johnson*,23,71,303,264,56,83,17,1,2,48,6,2,34,44,.314,.393,.409,.802,108,6,2,0,3,3,,1
Pat Kelleher*,22,9,27,17,4,3,2,0,0,2,3,0,8,4,.176,.440,.294,.734,5,0,0,2,0,0,,0
Casey Kelley*,22,61,239,205,45,63,12,4,7,37,2,1,32,60,.307,.402,.507,.909,104,3,1,0,1,0,,0
Dominick Lombardi,23,6,26,24,1,7,2,0,0,5,0,0,2,3,.292,.346,.375,.721,9,1,0,0,0,0,,0
Norberto Lopez,22,5,15,13,1,3,1,0,0,0,0,0,2,5,.231,.333,.308,.641,4,0,0,0,0,0,,0
Mike O'Keefe*,21,72,329,264,52,86,13,1,9,70,4,1,54,41,.326,.444,.485,.929,128,7,6,0,5,2,,0
Jon Palmieri,22,48,178,151,34,49,10,2,2,31,4,4,17,10,.325,.404,.457,.861,69,3,6,0,4,0,,0
Robb Quinlan,22,73,335,295,51,95,20,1,9,77,5,3,35,52,.322,.400,.488,.888,144,5,4,0,1,2,,1
Jose Santos,22,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Brian Seever,22,36,127,103,32,33,5,1,0,7,14,3,21,27,.320,.437,.388,.825,40,1,1,1,1,0,,0
Josh Shaffer*,19,66,259,225,46,47,11,0,1,21,3,4,30,65,.209,.302,.271,.573,61,6,0,4,0,0,,0
Kevin Ticen,23,14,55,48,5,14,5,0,0,9,1,0,3,10,.292,.364,.396,.759,19,3,3,0,1,0,,0
20 Players,21.6,76,3166,2697,556,814,167,17,49,495,77,32,381,515,.302,.393,.431,.824,1162,56,44,13,31,11,,0
