Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
James McCann,27,106,391,352,39,89,14,2,13,49,1,0,26,89,.253,.318,.415,.733,146,8,9,1,3,0,1,2017,MLB,DET
Miguel Cabrera,34,130,529,469,50,117,22,0,16,60,0,1,54,110,.249,.329,.399,.728,187,15,3,0,3,6,1,2017,MLB,DET
Ian Kinsler,35,139,613,551,90,130,25,3,22,52,14,5,55,86,.236,.313,.412,.725,227,9,7,0,0,2,1,2017,MLB,DET
José Iglesias,27,130,489,463,56,118,33,1,6,54,7,4,21,65,.255,.288,.369,.657,171,6,1,3,1,0,1,2017,MLB,DET
Nick Castellanos,25,157,665,614,73,167,36,10,26,101,4,5,41,142,.272,.320,.490,.811,301,12,5,0,5,0,1,2017,MLB,DET
Justin Upton,29,125,520,459,81,128,37,0,28,94,10,5,57,147,.279,.362,.542,.904,249,6,3,0,1,2,1,2017,MLB,DET
Mikie Mahtook,27,109,379,348,50,96,15,6,12,38,6,0,23,79,.276,.330,.457,.787,159,4,6,0,2,0,1,2017,MLB,DET
J.D. Martinez,29,57,232,200,38,61,13,2,16,39,2,0,29,54,.305,.388,.630,1.018,126,10,0,0,3,5,1,2017,MLB,DET
Victor Martinez#,38,107,435,392,38,100,16,0,10,47,0,0,36,63,.255,.324,.372,.697,146,15,5,0,2,3,1,2017,MLB,DET
Andrew Romine#,31,124,348,318,45,74,17,2,4,25,6,4,22,67,.233,.289,.336,.625,107,7,4,2,2,0,1,2017,MLB,DET
Alex Presley*,31,71,264,245,30,77,10,3,3,20,5,0,15,49,.314,.354,.416,.770,102,5,0,3,0,0,1,2017,MLB,DET
Alex Avila*,30,77,264,219,30,60,11,0,11,32,0,1,43,80,.274,.394,.475,.869,104,6,1,0,1,2,1,2017,MLB,DET
John Hicks,27,60,190,173,25,46,12,0,6,22,2,1,13,51,.266,.326,.439,.766,76,5,3,0,1,0,1,2017,MLB,DET
Dixon Machado,25,73,181,166,17,43,5,1,1,11,1,0,10,32,.259,.302,.319,.621,53,6,1,2,2,0,1,2017,MLB,DET
Tyler Collins*,27,49,169,150,18,29,4,1,5,14,0,4,18,55,.193,.278,.333,.611,50,2,0,0,1,0,1,2017,MLB,DET
JaCoby Jones,25,56,154,141,14,24,3,1,3,13,6,2,9,65,.170,.240,.270,.510,38,5,4,0,0,0,1,2017,MLB,DET
Jeimer Candelario#,23,27,106,94,16,31,7,0,2,13,0,0,12,18,.330,.406,.468,.874,44,2,0,0,0,0,1,2017,MLB,DET
Jim Adduci*,32,29,93,83,14,20,6,2,1,10,1,1,10,27,.241,.323,.398,.720,33,1,0,0,0,0,1,2017,MLB,DET
Efren Navarro*,31,23,69,61,9,14,1,1,2,2,0,1,8,21,.230,.319,.377,.696,23,1,0,0,0,1,1,2017,MLB,DET
Bryan Holaday,29,13,29,29,1,7,2,0,0,2,0,0,0,1,.241,.241,.310,.552,9,2,0,0,0,0,1,2017,MLB,DET
Matt den Dekker*,29,4,8,7,1,1,0,0,0,0,0,0,1,4,.143,.250,.143,.393,1,0,0,0,0,0,1,2017,MLB,DET
