Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Alexander Batista,20,70,319,291,59,86,21,2,3,37,12,5,20,57,.296,.345,.412,.757,120,10,4,0,4,0,,0
Rusty Brown,22,46,165,137,26,44,13,0,8,34,0,2,26,36,.321,.424,.591,1.015,81,3,0,0,2,0,,0
Billy Butler,18,74,324,260,74,97,22,3,10,68,5,0,57,63,.373,.488,.596,1.084,155,6,4,0,3,0,,1
Nick Cerulo,22,2,9,7,3,4,0,0,0,1,0,0,2,1,.571,.667,.571,1.238,4,0,0,0,0,0,,0
Felipe Del Rosario,21,34,113,99,16,26,7,0,3,17,0,2,12,28,.263,.342,.424,.767,42,2,0,2,0,0,,0
Matt Ferrara,21,42,143,124,27,36,6,3,3,19,6,3,12,39,.290,.364,.460,.824,57,4,3,3,1,0,,0
Josh Haney,22,6,31,25,4,5,3,0,0,1,0,2,4,4,.200,.355,.320,.675,8,0,2,0,0,0,,0
Brad Hayes,22,53,241,204,43,58,15,0,1,33,5,6,22,50,.284,.359,.373,.731,76,6,5,4,6,0,,0
Jefferson Infante,21,28,103,92,16,24,5,1,2,16,1,0,7,23,.261,.330,.402,.732,37,3,3,0,1,0,,0
Mario Lisson,20,71,304,256,60,74,10,2,8,49,15,6,44,82,.289,.398,.438,.836,112,3,3,0,1,0,,0
Ed Lucas,22,41,181,154,30,48,6,1,0,29,7,3,14,18,.312,.382,.364,.746,56,3,6,3,4,0,,1
Brian McFall,20,68,303,262,64,94,22,1,14,67,23,2,30,64,.359,.432,.611,1.043,160,5,7,0,4,0,,0
Derek Norman,22,18,72,63,6,12,3,0,0,4,0,1,8,10,.190,.282,.238,.520,15,0,0,1,0,0,,0
Darwinson Salazar,21,56,232,195,39,62,10,3,2,31,17,6,28,52,.318,.408,.431,.839,84,1,3,4,2,1,,0
Eddie Solis,19,64,273,246,48,90,15,2,2,54,3,0,19,41,.366,.418,.467,.885,115,9,5,0,3,1,,0
Geraldo Valentin,21,66,289,259,55,90,21,6,4,44,7,5,19,28,.347,.394,.521,.915,135,6,4,2,5,0,,0
16 Players,20.4,76,3102,2674,570,850,179,24,60,504,101,43,324,596,.318,.397,.470,.867,1257,61,49,19,36,2,,0
