Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Mark Buehrle*,30,13,10,.565,3.84,33,33,0,1,1,0,213.1,222,97,91,27,45,3,105,5,1,2,874,1.252,9.4,1.1,1.9,4.4,2.33,1
John Danks*,24,13,11,.542,3.77,32,32,0,1,0,0,200.1,184,89,84,28,73,1,149,5,0,1,839,1.283,8.3,1.3,3.3,6.7,2.04,1
Gavin Floyd,26,11,11,.500,4.06,30,30,0,1,0,0,193.0,178,93,87,21,59,4,163,2,0,8,797,1.228,8.3,1.0,2.8,7.6,2.76,1
José Contreras,37,5,13,.278,5.42,21,21,0,0,0,0,114.2,121,83,69,11,45,3,89,6,0,8,513,1.448,9.5,0.9,3.5,7.0,1.98,1
Clayton Richard*,25,4,3,.571,4.65,26,14,3,1,0,0,89.0,94,50,46,10,37,0,66,3,2,5,387,1.472,9.5,1.0,3.7,6.7,1.78,1
Bartolo Colon,36,3,6,.333,4.19,12,12,0,0,0,0,62.1,69,42,29,13,21,3,38,2,0,1,276,1.444,10.0,1.9,3.0,5.5,1.81,1
Bobby Jenks,28,3,4,.429,3.71,52,0,46,0,0,29,53.1,52,24,22,9,16,1,49,2,0,0,228,1.275,8.8,1.5,2.7,8.3,3.06,1
D.J. Carrasco,32,5,1,.833,3.76,49,1,11,0,0,0,93.1,103,42,39,5,29,4,62,2,0,3,405,1.414,9.9,0.5,2.8,6.0,2.14,1
Matt Thornton*,32,6,3,.667,2.74,70,0,17,0,0,4,72.1,58,22,22,5,20,2,87,1,0,4,291,1.078,7.2,0.6,2.5,10.8,4.35,1
Octavio Dotel,35,3,3,.500,3.32,62,0,12,0,0,0,62.1,54,26,23,7,36,1,75,0,1,4,268,1.444,7.8,1.0,5.2,10.8,2.08,1
Scott Linebrink,32,3,7,.300,4.66,57,0,24,0,0,2,56.0,70,34,29,9,23,6,55,3,0,5,259,1.661,11.3,1.4,3.7,8.8,2.39,1
Freddy Garcia,32,3,4,.429,4.34,9,9,0,0,0,0,56.0,56,27,27,4,12,0,37,0,0,2,229,1.214,9.0,0.6,1.9,5.9,3.08,1
Tony Pena,27,1,2,.333,3.75,35,0,15,0,0,1,36.0,40,17,15,4,9,3,29,1,0,1,159,1.361,10.0,1.0,2.3,7.3,3.22,1
Carlos Torres,26,1,2,.333,6.04,8,5,2,0,0,0,28.1,30,20,19,5,17,2,22,2,0,0,130,1.659,9.5,1.6,5.4,7.0,1.29,1
Jake Peavy,28,3,0,1.000,1.35,3,3,0,0,0,0,20.0,11,3,3,1,6,0,18,0,1,0,75,0.850,5.0,0.5,2.7,8.1,3.00,1
Daniel Hudson,22,1,1,.500,3.38,6,2,1,0,0,0,18.2,16,9,7,3,9,0,14,1,0,1,82,1.339,7.7,1.4,4.3,6.8,1.56,1
Randy Williams*,33,0,1,.000,4.58,25,0,6,0,0,0,17.2,13,9,9,2,12,4,22,3,0,0,80,1.415,6.6,1.0,6.1,11.2,1.83,1
Lance Broadway,25,0,1,.000,5.06,8,0,5,0,0,0,16.0,19,10,9,0,9,1,9,0,0,0,76,1.750,10.7,0.0,5.1,5.1,1.00,1
Jimmy Gobble*,27,0,0,,7.50,12,0,3,0,0,0,12.0,14,10,10,3,7,1,10,2,0,2,59,1.750,10.5,2.3,5.3,7.5,1.43,1
Aaron Poreda*,22,1,0,1.000,2.45,10,0,5,0,0,0,11.0,9,3,3,0,8,1,12,1,0,2,49,1.545,7.4,0.0,6.5,9.8,1.50,1
Jhonny Nunez,23,0,0,,9.53,7,0,4,0,0,0,5.2,10,6,6,1,2,0,3,0,0,2,29,2.118,15.9,1.6,3.2,4.8,1.50,1
Mike MacDougal,32,0,0,,12.46,5,0,1,0,0,0,4.1,7,6,6,0,7,0,3,0,0,3,25,3.231,14.5,0.0,14.5,6.2,0.43,1
Jack Egbert,26,0,0,,27.00,2,0,1,0,0,0,2.2,8,8,8,1,2,1,0,0,0,0,18,3.750,27.0,3.4,6.8,0.0,0.00,1
Wes Whisler*,26,0,0,,13.50,3,0,2,0,0,0,1.1,0,2,2,0,3,0,2,0,0,1,7,2.250,0.0,0.0,20.3,13.5,0.67,1
