Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Ben Sheets,29,13,9,.591,3.09,31,31,0,5,3,0,198.1,181,74,68,17,47,2,158,1,0,8,812,1.150,8.2,0.8,2.1,7.2,3.36,1,2008,MLB,MIL
Dave Bush,28,9,10,.474,4.18,31,29,0,0,0,0,185.0,163,92,86,29,48,3,109,10,1,2,763,1.141,7.9,1.4,2.3,5.3,2.27,1,2008,MLB,MIL
Jeff Suppan,33,10,10,.500,4.96,31,31,0,0,0,0,177.2,207,110,98,30,67,7,90,4,1,3,780,1.542,10.5,1.5,3.4,4.6,1.34,1,2008,MLB,MIL
Manny Parra*,25,10,8,.556,4.39,32,29,0,0,0,0,166.0,181,91,81,18,75,1,147,2,2,17,741,1.542,9.8,1.0,4.1,8.0,1.96,1,2008,MLB,MIL
CC Sabathia*,27,11,2,.846,1.65,17,17,0,7,3,0,130.2,106,31,24,6,25,0,128,4,0,1,516,1.003,7.3,0.4,1.7,8.8,5.12,1,2008,MLB,MIL
Salomon Torres,36,7,5,.583,3.49,71,0,46,0,0,28,80.0,75,35,31,6,33,5,51,4,0,2,344,1.350,8.4,0.7,3.7,5.7,1.55,1,2008,MLB,MIL
Carlos Villanueva,24,4,7,.364,4.07,47,9,9,0,0,1,108.1,112,53,49,18,30,1,93,3,0,4,464,1.311,9.3,1.5,2.5,7.7,3.10,1,2008,MLB,MIL
Guillermo Mota,34,5,6,.455,4.11,58,0,18,0,0,1,57.0,52,28,26,7,28,0,50,0,1,4,244,1.404,8.2,1.1,4.4,7.9,1.79,1,2008,MLB,MIL
Brian Shouse*,39,5,1,.833,2.81,69,0,17,0,0,2,51.1,46,19,16,5,14,4,33,0,0,1,212,1.169,8.1,0.9,2.5,5.8,2.36,1,2008,MLB,MIL
Eric Gagne,32,4,3,.571,5.44,50,0,16,0,0,10,46.1,46,28,28,11,22,2,38,2,0,1,203,1.468,8.9,2.1,4.3,7.4,1.73,1,2008,MLB,MIL
Seth McClung,27,6,6,.500,4.02,37,12,10,0,0,0,105.1,93,47,47,10,55,3,87,7,0,5,456,1.405,7.9,0.9,4.7,7.4,1.58,1,2008,MLB,MIL
David Riske,31,1,2,.333,5.31,45,0,6,0,0,2,42.1,47,25,25,6,25,0,27,0,0,1,193,1.701,10.0,1.3,5.3,5.7,1.08,1,2008,MLB,MIL
Mitch Stetter*,27,3,1,.750,3.20,30,0,7,0,0,0,25.1,14,9,9,2,19,1,31,4,0,1,109,1.303,5.0,0.7,6.8,11.0,1.63,1,2008,MLB,MIL
Yovani Gallardo,22,0,0,,1.88,4,4,0,0,0,0,24.0,22,5,5,3,8,0,20,0,0,0,97,1.250,8.3,1.1,3.0,7.5,2.50,1,2008,MLB,MIL
Mark DiFelice,31,1,0,1.000,2.84,15,0,5,0,0,0,19.0,17,7,6,4,4,0,20,0,0,1,78,1.105,8.1,1.9,1.9,9.5,5.00,1,2008,MLB,MIL
Tim Dillard,24,0,0,,4.40,13,0,5,0,0,0,14.1,17,12,7,2,6,2,5,0,0,1,65,1.605,10.7,1.3,3.8,3.1,0.83,1,2008,MLB,MIL
Todd Coffey,27,1,0,1.000,0.00,9,0,3,0,0,0,7.1,6,0,0,0,2,0,7,0,0,0,29,1.091,7.4,0.0,2.5,8.6,3.50,1,2008,MLB,MIL
Julian Tavarez,35,0,1,.000,8.59,7,0,1,0,0,0,7.1,13,10,7,0,5,0,10,0,0,0,41,2.455,16.0,0.0,6.1,12.3,2.00,1,2008,MLB,MIL
Derrick Turnbow,30,0,1,.000,15.63,8,0,5,0,0,1,6.1,12,11,11,1,13,1,5,1,0,0,44,3.947,17.1,1.4,18.5,7.1,0.38,1,2008,MLB,MIL
Zach Jackson*,25,0,0,,4.91,2,0,2,0,0,0,3.2,5,2,2,0,2,0,1,0,0,1,18,1.909,12.3,0.0,4.9,2.5,0.50,1,2008,MLB,MIL
