Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Ryan Dempster,31,17,6,.739,2.96,33,33,0,1,0,0,206.2,174,75,68,14,76,1,187,7,0,5,856,1.210,7.6,0.6,3.3,8.1,2.46,1
Ted Lilly*,32,17,9,.654,4.09,34,34,0,0,0,0,204.2,187,96,93,32,64,2,184,7,4,4,861,1.226,8.2,1.4,2.8,8.1,2.88,1
Carlos Zambrano,27,14,6,.700,3.91,30,30,0,1,1,0,188.2,172,85,82,18,72,1,130,6,0,4,796,1.293,8.2,0.9,3.4,6.2,1.81,1
Jason Marquis,29,11,9,.550,4.53,29,28,0,0,0,0,167.0,172,87,84,15,70,6,91,8,1,8,738,1.449,9.3,0.8,3.8,4.9,1.30,1
Rich Harden,26,5,1,.833,1.77,12,12,0,0,0,0,71.0,39,17,14,6,30,1,89,2,0,2,284,0.972,4.9,0.8,3.8,11.3,2.97,1
Kerry Wood,31,5,4,.556,3.26,65,0,56,0,0,34,66.1,54,24,24,3,18,4,84,7,0,1,276,1.085,7.3,0.4,2.4,11.4,4.67,1
Carlos Marmol,25,2,4,.333,2.68,82,0,22,0,0,7,87.1,40,30,26,10,41,3,114,6,1,6,348,0.927,4.1,1.0,4.2,11.7,2.78,1
Bob Howry,34,7,5,.583,5.35,72,0,27,0,0,1,70.2,90,44,42,13,13,5,59,2,0,0,311,1.458,11.5,1.7,1.7,7.5,4.54,1
Michael Wuertz,29,1,1,.500,3.63,45,0,13,0,0,0,44.2,44,23,18,4,20,2,30,0,0,2,189,1.433,8.9,0.8,4.0,6.0,1.50,1
Neal Cotts*,28,0,2,.000,4.29,50,0,7,0,0,0,35.2,38,18,17,7,13,2,43,1,0,3,160,1.430,9.6,1.8,3.3,10.9,3.31,1
Sean Marshall*,25,3,5,.375,3.86,34,7,6,0,0,1,65.1,60,28,28,9,23,4,58,4,0,3,279,1.270,8.3,1.2,3.2,8.0,2.52,1
Sean Gallagher,22,3,4,.429,4.45,12,10,1,0,0,0,58.2,58,31,29,6,22,1,49,4,0,2,256,1.364,8.9,0.9,3.4,7.5,2.23,1
Jon Lieber,38,2,3,.400,4.05,26,1,7,0,0,0,46.2,59,24,21,10,6,4,27,2,0,0,204,1.393,11.4,1.9,1.2,5.2,4.50,1
Jeff Samardzija,23,1,0,1.000,2.28,26,0,6,0,0,1,27.2,24,12,7,0,15,2,25,1,0,2,124,1.410,7.8,0.0,4.9,8.1,1.67,1
Kevin Hart,25,2,2,.500,6.51,21,0,4,0,0,0,27.2,39,24,20,2,18,3,23,3,0,1,142,2.060,12.7,0.7,5.9,7.5,1.28,1
Chad Gaudin,25,4,2,.667,6.26,24,0,5,0,0,0,27.1,29,21,19,5,10,2,27,0,1,0,119,1.427,9.5,1.6,3.3,8.9,2.70,1
Rich Hill*,28,1,0,1.000,4.12,5,5,0,0,0,0,19.2,13,9,9,2,18,0,15,1,0,1,89,1.576,5.9,0.9,8.2,6.9,0.83,1
Scott Eyre*,36,2,0,1.000,7.15,19,0,1,0,0,0,11.1,15,9,9,1,4,1,14,1,0,1,53,1.676,11.9,0.8,3.2,11.1,3.50,1
Angel Guzman,26,0,0,,5.59,6,1,1,0,0,0,9.2,10,6,6,1,4,0,10,1,0,1,44,1.448,9.3,0.9,3.7,9.3,2.50,1
Jose Ascanio,23,0,0,,7.94,6,0,1,0,0,0,5.2,8,5,5,1,4,1,3,1,0,0,30,2.118,12.7,1.6,6.4,4.8,0.75,1
Randy Wells,25,0,0,,0.00,3,0,1,0,0,0,4.1,0,0,0,0,2,0,1,0,0,0,14,0.462,0.0,0.0,4.2,2.1,0.50,1
Chad Fox,37,0,1,.000,5.40,3,0,1,0,0,0,3.1,2,2,2,1,3,0,1,0,0,1,14,1.500,5.4,2.7,8.1,2.7,0.33,1
Carmen Pignatiello*,25,0,0,,13.50,2,0,0,0,0,0,0.2,2,1,1,0,2,0,0,1,0,1,7,6.000,27.0,0.0,27.0,0.0,0.00,1
