Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Paul Byrd,31,17,11,.607,3.90,33,33,0,7,2,0,228.1,224,111,99,36,38,1,129,7,1,3,935,1.147,8.8,1.4,1.5,5.1,3.39,1
Jeff Suppan,27,9,16,.360,5.32,33,33,0,3,1,0,208.0,229,134,123,32,68,3,109,7,1,10,912,1.428,9.9,1.4,2.9,4.7,1.60,1
Darrell May*,30,4,10,.286,5.35,30,21,3,2,1,0,131.1,144,83,78,28,50,3,95,1,0,2,579,1.477,9.9,1.9,3.4,6.5,1.90,1
Miguel Asencio,21,4,7,.364,5.11,31,21,7,0,0,0,123.1,136,73,70,17,64,2,58,3,0,7,557,1.622,9.9,1.2,4.7,4.2,0.91,1
Shawn Sedlacek,25,3,5,.375,6.72,16,14,1,0,0,0,84.1,99,64,63,16,36,2,52,6,0,5,381,1.601,10.6,1.7,3.8,5.5,1.44,1
Runelvys Hernandez,24,4,4,.500,4.36,12,12,0,0,0,0,74.1,79,36,36,8,22,0,45,1,0,2,316,1.359,9.6,1.0,2.7,5.4,2.05,1
Roberto Hernandez,37,1,3,.250,4.33,53,0,42,0,0,26,52.0,62,29,25,6,12,2,39,3,0,3,227,1.423,10.7,1.0,2.1,6.8,3.25,1
Jeremy Affeldt*,23,3,4,.429,4.64,34,7,4,0,0,0,77.2,85,41,40,8,37,4,67,3,2,5,353,1.571,9.8,0.9,4.3,7.8,1.81,1
Jason Grimsley,34,4,7,.364,3.91,70,0,26,0,0,1,71.1,64,32,31,4,37,8,59,1,0,8,310,1.416,8.1,0.5,4.7,7.4,1.59,1
Cory Bailey,31,3,4,.429,4.11,37,0,14,0,0,1,46.0,53,24,21,5,31,7,24,2,1,1,211,1.826,10.4,1.0,6.1,4.7,0.77,1
Scott Mullen*,27,4,5,.444,3.15,44,0,10,0,0,0,40.0,40,16,14,5,13,2,21,2,0,1,171,1.325,9.0,1.1,2.9,4.7,1.62,1
Dan Reichert,25,3,5,.375,5.32,30,6,3,0,0,0,66.0,77,48,39,10,25,2,36,4,0,3,290,1.545,10.5,1.4,3.4,4.9,1.44,1
Blake Stein,28,0,4,.000,7.91,27,2,7,0,0,1,46.2,59,41,41,6,27,1,42,3,0,1,227,1.843,11.4,1.2,5.2,8.1,1.56,1
Brad Voyles,25,0,2,.000,6.51,22,0,6,0,0,1,27.2,31,21,20,5,18,1,26,2,0,1,131,1.771,10.1,1.6,5.9,8.5,1.44,1
Chris George*,22,0,4,.000,5.60,6,6,0,0,0,0,27.1,37,17,17,2,8,0,13,1,0,1,124,1.646,12.2,0.7,2.6,4.3,1.63,1
Ryan Bukvich,24,1,0,1.000,6.12,26,0,2,0,0,0,25.0,26,19,17,2,19,3,20,1,0,1,121,1.800,9.4,0.7,6.8,7.2,1.05,1
Mac Suzuki,27,0,2,.000,9.00,7,1,1,0,0,0,21.0,24,21,21,2,17,2,15,0,1,6,100,1.952,10.3,0.9,7.3,6.4,0.88,1
Kris Wilson,25,2,0,1.000,8.20,12,0,4,0,0,0,18.2,29,18,17,7,5,0,10,2,0,0,91,1.821,14.0,3.4,2.4,4.8,2.00,1
Brian Shouse*,33,0,0,,6.14,23,0,7,0,0,0,14.2,15,10,10,3,9,1,11,2,0,2,71,1.636,9.2,1.8,5.5,6.8,1.22,1
Jeff Austin,25,0,0,,4.91,10,0,6,0,0,0,11.0,14,6,6,0,6,1,6,0,0,1,52,1.818,11.5,0.0,4.9,4.9,1.00,1
Jeremy Hill,24,0,1,.000,3.86,10,0,6,0,0,0,9.1,8,4,4,1,8,1,7,0,0,1,43,1.714,7.7,1.0,7.7,6.8,0.88,1
Mike MacDougal,25,0,1,.000,5.00,6,0,1,0,0,0,9.0,5,5,5,0,7,1,10,0,0,1,38,1.333,5.0,0.0,7.0,10.0,1.43,1
Chad Durbin,24,0,1,.000,11.88,2,2,0,0,0,0,8.1,13,11,11,3,4,0,5,1,0,0,43,2.040,14.0,3.2,4.3,5.4,1.25,1
Wes Obermueller,25,0,2,.000,11.74,2,2,0,0,0,0,7.2,14,10,10,3,2,0,5,0,0,0,39,2.087,16.4,3.5,2.3,5.9,2.50,1
Bryan Rekar,30,0,2,.000,15.43,2,2,0,0,0,0,7.0,12,12,12,1,6,0,2,0,0,1,38,2.571,15.4,1.3,7.7,2.6,0.33,1
Nate Field,26,0,0,,9.00,5,0,0,0,0,0,5.0,8,5,5,2,3,1,3,0,0,2,26,2.200,14.4,3.6,5.4,5.4,1.00,1
