Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Jimmy Haynes,29,15,10,.600,4.12,34,34,0,0,0,0,196.2,210,97,90,21,81,4,126,3,0,6,852,1.480,9.6,1.0,3.7,5.8,1.56,1,2002,MLB,CIN
Elmer Dessens,31,7,8,.467,3.03,30,30,0,0,0,0,178.0,173,70,60,24,49,8,93,7,1,3,737,1.247,8.7,1.2,2.5,4.7,1.90,1,2002,MLB,CIN
Chris Reitsma,24,6,12,.333,3.64,32,21,6,1,1,0,138.1,144,73,56,17,45,5,84,5,0,4,598,1.366,9.4,1.1,2.9,5.5,1.87,1,2002,MLB,CIN
Ryan Dempster,25,5,5,.500,6.19,15,15,0,1,0,0,88.2,102,61,61,16,38,1,66,3,0,2,394,1.579,10.4,1.6,3.9,6.7,1.74,1,2002,MLB,CIN
Danny Graves,28,7,3,.700,3.19,68,4,54,0,0,32,98.2,99,37,35,7,25,9,58,3,0,5,412,1.257,9.0,0.6,2.3,5.3,2.32,1,2002,MLB,CIN
Joey Hamilton,31,4,10,.286,5.27,39,17,9,0,0,1,124.2,136,78,73,11,50,2,85,6,0,5,554,1.492,9.8,0.8,3.6,6.1,1.70,1,2002,MLB,CIN
Scott Sullivan,31,6,5,.545,6.06,71,0,16,0,0,1,78.2,93,60,53,15,31,11,78,5,0,2,357,1.576,10.6,1.7,3.5,8.9,2.52,1,2002,MLB,CIN
Scott Williamson,26,3,4,.429,2.92,63,0,23,0,0,8,74.0,46,27,24,5,36,5,84,2,1,8,299,1.108,5.6,0.6,4.4,10.2,2.33,1,2002,MLB,CIN
Gabe White*,30,6,1,.857,2.98,62,0,7,0,0,0,54.1,49,19,18,3,10,2,41,2,0,0,219,1.086,8.1,0.5,1.7,6.8,4.10,1,2002,MLB,CIN
Jose Rijo,37,5,4,.556,5.14,31,9,6,0,0,0,77.0,89,48,44,13,20,1,38,1,0,1,340,1.416,10.4,1.5,2.3,4.4,1.90,1,2002,MLB,CIN
Jared Fernandez,30,1,3,.250,4.44,14,8,2,0,0,0,50.2,59,31,25,5,24,1,36,3,0,3,231,1.638,10.5,0.9,4.3,6.4,1.50,1,2002,MLB,CIN
John Riedling,26,2,4,.333,2.70,33,0,7,0,0,0,46.2,39,16,14,2,26,6,30,3,0,1,203,1.393,7.5,0.4,5.0,5.8,1.15,1,2002,MLB,CIN
Brian Moehler,30,2,4,.333,6.02,10,9,0,0,0,0,43.1,61,34,29,8,11,0,18,1,0,0,201,1.662,12.7,1.7,2.3,3.7,1.64,1,2002,MLB,CIN
Bruce Chen*,25,0,2,.000,4.31,39,1,5,0,0,0,39.2,37,24,19,7,20,2,37,1,0,1,178,1.437,8.4,1.6,4.5,8.4,1.85,1,2002,MLB,CIN
Jim Brower,29,2,0,1.000,3.89,22,0,11,0,0,0,39.1,38,18,17,2,10,1,24,0,0,0,158,1.220,8.7,0.5,2.3,5.5,2.40,1,2002,MLB,CIN
Luis Pineda,27,1,3,.250,4.18,26,2,9,0,0,0,32.1,25,16,15,4,24,1,31,2,0,4,144,1.515,7.0,1.1,6.7,8.6,1.29,1,2002,MLB,CIN
Shawn Estes*,29,1,3,.250,7.71,6,6,0,0,0,0,28.0,38,24,24,1,17,0,17,4,0,1,133,1.964,12.2,0.3,5.5,5.5,1.00,1,2002,MLB,CIN
Jose Acevedo,24,4,2,.667,7.23,6,5,0,0,0,0,23.2,28,21,19,8,12,0,14,2,0,1,112,1.690,10.6,3.0,4.6,5.3,1.17,1,2002,MLB,CIN
Jose Silva,28,1,0,1.000,4.24,12,0,1,0,0,0,23.1,25,11,11,3,10,3,6,3,0,2,101,1.500,9.6,1.2,3.9,2.3,0.60,1,2002,MLB,CIN
Carlos Almanzar,28,0,1,.000,2.31,8,1,4,0,0,0,11.2,6,4,3,0,5,1,7,0,0,1,45,0.943,4.6,0.0,3.9,5.4,1.40,1,2002,MLB,CIN
Luke Hudson,25,0,0,,4.50,3,0,0,0,0,0,6.0,5,5,3,1,6,0,7,0,0,2,28,1.833,7.5,1.5,9.0,10.5,1.17,1,2002,MLB,CIN
