Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Ramon Ortiz,29,15,9,.625,3.77,32,32,0,4,1,0,217.1,188,97,91,40,68,0,162,5,3,7,896,1.178,7.8,1.7,2.8,6.7,2.38,1
Jarrod Washburn*,27,18,6,.750,3.15,32,32,0,1,0,0,206.0,183,75,72,19,59,1,139,3,1,5,852,1.175,8.0,0.8,2.6,6.1,2.36,1
Kevin Appier,34,14,12,.538,3.92,32,32,0,0,0,0,188.1,191,89,82,23,64,2,132,7,0,7,795,1.354,9.1,1.1,3.1,6.3,2.06,1
Aaron Sele,32,8,9,.471,4.89,26,26,0,1,1,0,160.0,190,92,87,21,49,2,82,7,0,5,706,1.494,10.7,1.2,2.8,4.6,1.67,1
John Lackey,23,9,4,.692,3.66,18,18,0,1,0,0,108.1,113,52,44,10,33,0,69,4,2,7,465,1.348,9.4,0.8,2.7,5.7,2.09,1
Troy Percival,32,4,1,.800,1.92,58,0,50,0,0,40,56.1,38,12,12,5,25,1,68,0,0,5,228,1.118,6.1,0.8,4.0,10.9,2.72,1
Scott Schoeneweis*,28,9,8,.529,4.88,54,15,4,0,0,1,118.0,119,68,64,17,49,4,65,5,1,1,510,1.424,9.1,1.3,3.7,5.0,1.33,1
Ben Weber,32,7,2,.778,2.54,63,0,16,0,0,7,78.0,70,25,22,4,22,3,43,3,0,2,312,1.179,8.1,0.5,2.5,5.0,1.95,1
Al Levine,34,4,4,.500,4.24,52,0,21,0,0,5,63.2,61,35,30,8,34,3,40,2,0,2,286,1.492,8.6,1.1,4.8,5.7,1.18,1
Brendan Donnelly,30,1,1,.500,2.17,46,0,11,0,0,1,49.2,32,13,12,2,19,3,54,2,0,1,199,1.027,5.8,0.4,3.4,9.8,2.84,1
Lou Pote,30,0,2,.000,3.22,31,0,13,0,0,0,50.1,33,20,18,7,26,2,32,3,0,3,206,1.172,5.9,1.3,4.6,5.7,1.23,1
Scot Shields,26,5,3,.625,2.20,29,1,13,0,0,0,49.0,31,13,12,4,21,1,30,1,0,3,188,1.061,5.7,0.7,3.9,5.5,1.43,1
Mickey Callaway,27,2,1,.667,4.19,6,6,0,0,0,0,34.1,31,20,16,4,11,0,23,3,0,2,147,1.223,8.1,1.0,2.9,6.0,2.09,1
Dennis Cook*,39,1,1,.500,3.38,37,0,5,0,0,0,24.0,21,9,9,2,10,0,13,1,0,0,100,1.292,7.9,0.8,3.8,4.9,1.30,1
Donne Wall,34,0,0,,6.43,17,0,8,0,0,0,21.0,17,15,15,3,7,1,13,1,0,2,86,1.143,7.3,1.3,3.0,5.6,1.86,1
Mark Lukasiewicz*,29,2,0,1.000,3.86,17,0,4,0,0,0,14.0,17,6,6,0,9,0,15,0,0,0,67,1.857,10.9,0.0,5.8,9.6,1.67,1
Matt Wise,26,0,0,,3.24,7,0,6,0,0,0,8.1,7,3,3,0,1,0,6,1,0,0,33,0.960,7.6,0.0,1.1,6.5,6.00,1
Francisco Rodriguez,20,0,0,,0.00,5,0,4,0,0,0,5.2,3,0,0,0,2,1,13,1,0,0,21,0.882,4.8,0.0,3.2,20.6,6.50,1
