Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Madison Bumgarner*,26,15,9,.625,2.74,34,34,0,4,1,0,226.2,179,79,69,26,54,0,251,8,1,4,912,1.028,7.1,1.0,2.1,10.0,4.65,1
Johnny Cueto,30,18,5,.783,2.79,32,32,0,5,2,0,219.2,195,71,68,15,45,1,198,8,1,3,881,1.093,8.0,0.6,1.8,8.1,4.40,1
Jeff Samardzija,31,12,11,.522,3.81,32,32,0,1,0,0,203.1,190,88,86,24,54,4,167,1,0,2,829,1.200,8.4,1.1,2.4,7.4,3.09,1
Jake Peavy,35,5,9,.357,5.54,31,21,3,0,0,0,118.2,134,76,73,18,36,1,102,2,1,4,520,1.433,10.2,1.4,2.7,7.7,2.83,1
Matt Cain,31,4,8,.333,5.64,21,17,2,0,0,0,89.1,103,58,56,16,32,1,72,6,0,5,397,1.511,10.4,1.6,3.2,7.3,2.25,1
Albert Suarez,26,3,5,.375,4.29,22,12,2,0,0,0,84.0,84,42,40,11,26,5,54,4,0,1,355,1.310,9.0,1.2,2.8,5.8,2.08,1
Santiago Casilla,35,2,5,.286,3.57,62,0,44,0,0,31,58.0,50,23,23,8,19,2,65,5,2,4,241,1.190,7.8,1.2,2.9,10.1,3.42,1
Hunter Strickland,27,3,3,.500,3.10,72,0,14,0,0,3,61.0,50,21,21,4,19,3,57,2,0,3,250,1.131,7.4,0.6,2.8,8.4,3.00,1
Derek Law,25,4,2,.667,2.13,61,0,12,0,0,1,55.0,44,13,13,3,9,0,50,0,0,1,214,0.964,7.2,0.5,1.5,8.2,5.56,1
Josh Osich*,27,1,3,.250,4.71,59,0,9,0,0,0,36.1,31,20,19,7,19,1,25,3,0,2,160,1.376,7.7,1.7,4.7,6.2,1.32,1
Javier Lopez*,38,1,3,.250,4.05,68,0,6,0,0,1,26.2,24,13,12,3,15,0,15,2,0,0,118,1.463,8.1,1.0,5.1,5.1,1.00,1
Matt Moore*,27,6,5,.545,4.08,12,12,0,0,0,0,68.1,59,31,31,5,32,1,69,1,0,3,289,1.332,7.8,0.7,4.2,9.1,2.16,1
George Kontos,31,3,2,.600,2.53,57,0,17,0,0,0,53.1,42,19,15,3,20,3,35,2,0,1,216,1.163,7.1,0.5,3.4,5.9,1.75,1
Cory Gearrin,30,3,2,.600,4.28,56,0,10,0,0,3,48.1,42,24,23,4,14,2,45,1,0,1,197,1.159,7.8,0.7,2.6,8.4,3.21,1
Sergio Romo,33,1,0,1.000,2.64,40,0,13,0,0,4,30.2,26,9,9,5,7,1,33,0,0,1,117,1.076,7.6,1.5,2.1,9.7,4.71,1
Will Smith*,26,1,1,.500,2.95,26,0,1,0,0,0,18.1,13,6,6,0,9,0,26,0,0,0,75,1.200,6.4,0.0,4.4,12.8,2.89,1
Ty Blach*,25,1,0,1.000,1.06,4,2,2,0,0,0,17.0,8,2,2,1,5,0,10,0,1,0,62,0.765,4.2,0.5,2.6,5.3,2.00,1
Steven Okert*,24,0,0,,3.21,16,0,3,0,0,0,14.0,14,5,5,2,4,1,14,0,0,0,58,1.286,9.0,1.3,2.6,9.0,3.50,1
Chris Stratton,25,1,0,1.000,3.60,7,0,7,0,0,0,10.0,11,4,4,1,5,0,6,0,0,0,43,1.600,9.9,0.9,4.5,5.4,1.20,1
Matt Reynolds*,31,0,1,.000,7.50,8,0,4,0,0,0,6.0,7,5,5,0,5,2,3,0,0,1,30,2.000,10.5,0.0,7.5,4.5,0.60,1
Mike Broadway,29,0,0,,11.81,4,0,2,0,0,0,5.1,9,7,7,2,1,0,4,0,0,0,25,1.875,15.2,3.4,1.7,6.8,4.00,1
Chris Heston,28,1,1,.500,10.80,4,0,0,0,0,0,5.0,9,6,6,0,6,2,3,0,0,3,29,3.000,16.2,0.0,10.8,5.4,0.50,1
Joe Nathan,41,1,0,1.000,0.00,7,0,1,0,0,0,4.1,3,0,0,0,2,0,5,0,0,1,18,1.154,6.2,0.0,4.2,10.4,2.50,1
Vin Mazzaro,29,1,0,1.000,54.00,2,0,0,0,0,0,1.0,7,9,6,0,1,0,0,1,0,0,13,8.000,63.0,0.0,9.0,0.0,0.00,1
Ruben Tejada,26,0,0,,,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1
